Deployment Name,Warehouse Mumbai
Start Date,16-02-2026
End Date,10-03-2026
Report Generation Date&Time,11/03/2026, 05:08:07 pm

Supplier ,Receiver ,Receiver Kitchen ,Date,Expected Delivery,Indent Number ,Status ,Item Code ,HSN Code ,Item Name ,Category Code ,Category Name ,Super Category Code ,Super Category Name ,Unit ,UnitPrice,Margin Percentage,IndentPrice,Requested Qty ,Tax ,SubTotal ,Amount ,Comment ,Supplied Date ,Supplied Qty ,Tax ,SubTotal ,Amount ,Comment ,Dispatch Number ,Received Date ,Received Qty ,Tax ,SubTotal ,Amount ,Comment ,Directly Issued ,Suspicious Qty ,Suspicious Amount ,Reuse Qty ,Reuse Amount ,Wastage Qty ,Wastage Amount ,Item Status ,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,RET0000024,,Cold Coffee Can - Irish,CT_64,RTD COLD COFFEE - BOTTLE/CAN,-,RETAIL,PCS,55,-,55,12,79.2,660,739.2,-,18-02-2026,12,79.2,660,739.2,-,52,18-02-2026,12,79.2,660,739.2,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000009,48236900,Disposable - Cup Holder,CT_22,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.7,-,1.7,1500,459,2550,3009,-,18-02-2026,1500,459,2550,3009,-,52,18-02-2026,1500,459,2550,3009,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000016,39239020,Disposable - Lid (Cold) 12Oz - Dome,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.5,-,1.5,1000,270,1500,1770,-,18-02-2026,1000,270,1500,1770,-,52,18-02-2026,1000,270,1500,1770,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.4,-,2.4,800,345.6,1920,2265.6,-,18-02-2026,800,345.6,1920,2265.6,-,52,18-02-2026,800,345.6,1920,2265.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000029,,Disposable - Paper Bowl (1000Ml),CT_29,DISPOSABLE PACKAGING - FOOD - FOOD BOX,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.5,-,7.5,200,270,1500,1770,-,18-02-2026,200,270,1500,1770,-,52,18-02-2026,200,270,1500,1770,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000012,48236900,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.88,-,2.88,1200,622.08,3456,4078.08,-,18-02-2026,1200,622.08,3456,4078.08,-,52,18-02-2026,1200,622.08,3456,4078.08,25 Short & 500 other Brand,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.65,-,4.65,1500,1255.5,6975,8230.5,-,18-02-2026,1500,1255.5,6975.000000000001,8230.5,-,52,18-02-2026,1500,1255.5,6975,8230.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000026,,Disposable - Square Box,CT_29,DISPOSABLE PACKAGING - FOOD - FOOD BOX,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,6.45,-,6.45,400,309.6,2580,2889.6,-,18-02-2026,400,309.6,2580,2889.6,-,52,18-02-2026,400,309.6,2580,2889.6,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000020,39269099,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,2000,234,1300,1534,-,18-02-2026,2000,234,1300,1534,-,52,18-02-2026,2000,234,1300,1534,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1,-,1,700,126,700,826,-,18-02-2026,700,126,700,826,-,52,18-02-2026,700,126,700,826,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000032,,Disposable - Tissue Paper,CT_31,DISPOSABLE PACKAGING - TISSUE PAPER,-,DISPOSABLE TAKE AWAY PACKAGING,PKT(100PCS),39,-,39,124,870.48,4836,5706.48,-,18-02-2026,124,870.48,4836,5706.48,-,52,18-02-2026,124,870.48,4836,5706.48,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,500,99,550,649,-,18-02-2026,500,99,550,649,-,52,18-02-2026,500,99,550,649,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,RAW0000175,,Kala Khatta Syrup 750 ML,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,1,20.38,407.55,427.93,-,18-02-2026,1,20.38,407.55,427.93,-,52,18-02-2026,1,20.38,407.55,427.93,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000031,,Kitchen Roll 1 Kg,CT_30,DISPOSABLE PACKAGING - KITCHEN ROLL,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,115,-,115,10,207,1150,1357,-,18-02-2026,10,207,1150,1357,-,52,18-02-2026,10,207,1150,1357,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000030,,Lid For 1000 Ml Container,CT_29,DISPOSABLE PACKAGING - FOOD - FOOD BOX,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.75,-,2.75,200,99,550,649,-,18-02-2026,200,99,550,649,-,52,18-02-2026,200,99,550,649,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000015,,Plastic Transparent Bowl,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.41,-,7.41,200,266.76,1482,1748.76,-,18-02-2026,200,266.76,1482,1748.76,-,52,18-02-2026,200,266.76,1482,1748.76,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,RAW0000045,18061000,Sauce - Chocolate,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),170,-,170,1,8.5,170,178.5,-,18-02-2026,1,8.5,170,178.5,-,52,18-02-2026,1,8.5,170,178.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,RAW0000170,,Strawberry Syrup 750 Ml,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,1,20.38,407.55,427.93,-,18-02-2026,1,20.38,407.55,427.93,-,52,18-02-2026,1,20.38,407.55,427.93,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,RAW0000050,,Syrup - Brown Butter,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(700ML/910GM),560,-,560,2,56,1120,1176,-,18-02-2026,2,56,1120,1176,-,52,18-02-2026,2,56,1120,1176,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,RAW0000047,,Syrup- Roasted Hazelnut,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),640,-,640,2,64,1280,1344,-,18-02-2026,2,64,1280,1344,-,52,18-02-2026,2,64,1280,1344,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000033,,Tray Mat CI DJS,CT_32,DISPOSABLE PACKAGING - TRAY MATS,-,DISPOSABLE TAKE AWAY PACKAGING,SHT,1.35,-,1.35,1000,67.5,1350,1417.5,-,18-02-2026,1000,67.5,1350,1417.5,-,52,18-02-2026,1000,67.5,1350,1417.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000008,,Yellow Carry Bag Large - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,10.2,-,10.2,500,918,5100,6018,-,18-02-2026,500,918,5100,6018,-,52,18-02-2026,500,918,5100,6018,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000007,,Yellow Carry Bag Medium - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,8.61,-,8.61,200,309.96,1722,2031.96,-,18-02-2026,200,309.96,1722,2031.96,-,52,18-02-2026,200,309.96,1722,2031.96,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Eros Churchgate - Mumbai,Coffee Island Eros Churchgate - Main Store,17-02-2026,18-02-2026,IN42,Received,PKG0000006,,Yellow Carry Bag Small - Ci,CT_21,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,6.9,-,6.9,1000,1242,6900,8142,-,18-02-2026,1000,1242,6900,8142,-,52,18-02-2026,1000,1242,6900,8142,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,RAW0000005,,Beans - Ethiopian Single Estate,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,3013.33,-,3013.33,1,150.67,3013.33,3164,-,18-02-2026,1,150.67,3013.33,3164,-,51,20-02-2026,1,150.67,3013.33,3164,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,RAW0000001,,Beans - Master Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,798.33,-,798.33,2,79.83,1596.66,1676.49,-,18-02-2026,2,79.83,1596.66,1676.49,-,51,20-02-2026,2,79.83,1596.66,1676.49,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,RAW0000002,09011111,Beans - Volcano Blend,CT_43,RM BEVERAGES - BEANS,-,RAW MATERIAL,KG,812.4,-,812.4,15,609.3,12186,12795.3,-,18-02-2026,15,609.3,12186,12795.3,-,51,20-02-2026,15,609.3,12186,12795.3,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000016,39239020,Disposable - Lid (Cold) 12Oz - Dome,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.5,-,1.5,300,81,450,531,-,18-02-2026,300,81,450,531,-,51,20-02-2026,300,81,450,531,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000018,39239020,Disposable - Lid (Hot) 08Oz,CT_23,DISPOSABLE PACKAGING - BEVERAGES - LIDS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.4,-,2.4,200,86.4,480,566.4,-,18-02-2026,200,86.4,480,566.4,-,51,20-02-2026,200,86.4,480,566.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000012,48236900,Disposable - Paper Cup 08Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,2.88,-,2.88,300,155.52,864,1019.52,-,18-02-2026,300,155.52,864,1019.52,-,51,20-02-2026,300,155.52,864,1019.52,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000013,,Disposable - Paper Cup 12Oz,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,4.65,-,4.65,500,418.5,2325,2743.5,-,18-02-2026,500,418.5,2325,2743.5,-,51,20-02-2026,500,418.5,2325,2743.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000023,44190010,Disposable - Stirrer,CT_27,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,-,DISPOSABLE TAKE AWAY PACKAGING,PCS..,0.11,-,0.11,2000,11,220,231,-,18-02-2026,2000,11,219.99999999999997,231,-,51,20-02-2026,2000,11,220,231,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000020,39269099,Disposable - Straw - 08Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,500,58.5,325,383.5,-,18-02-2026,500,58.5,325,383.5,-,51,20-02-2026,500,58.5,325,383.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000021,,Disposable - Straw - 12Mm,CT_26,DISPOSABLE PACKAGING - BEVERAGES - STRAW,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1,-,1,300,54,300,354,-,18-02-2026,300,54,300,354,-,51,20-02-2026,300,54,300,354,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000002,82159900,Disposable - Wooden Fork,CT_19,DISPOSABLE CUTLERY - WOODEN FORK,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,300,23.4,195,218.4,-,18-02-2026,300,23.4,195,218.4,-,51,20-02-2026,300,23.4,195,218.4,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000004,82159900,Disposable - Wooden Spoon,CT_20,DISPOSABLE CUTLERY - WOODEN SPOON,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,0.65,-,0.65,1000,32.5,650,682.5,-,18-02-2026,1000,32.5,650,682.5,-,51,20-02-2026,1000,32.5,650,682.5,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000024,,Food Wrapping Paper - Ci,CT_28,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,1.1,-,1.1,500,99,550,649,-,18-02-2026,500,99,550,649,-,51,20-02-2026,500,99,550,649,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,RAW0000146,,Peach Garden Syrup 750ML,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(750ML/983GM),407.55,-,407.55,2,40.76,815.1,855.86,-,18-02-2026,2,40.76,815.1,855.86,-,51,20-02-2026,2,40.76,815.1,855.86,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,PKG0000015,,Plastic Transparent Bowl,CT_25,DISPOSABLE PACKAGING - BEVERAGES - CUPS,-,DISPOSABLE TAKE AWAY PACKAGING,PCS,7.41,-,7.41,100,133.38,741,874.38,-,18-02-2026,100,133.38,741,874.38,-,51,20-02-2026,100,133.38,741,874.38,-,No,0,0.00,0,0,0,0,Received,
Warehouse Mumbai,Coffee Island Phoenix Market City - Mumbai,Coffee Island Phoenix Market City - Main Store,17-02-2026,18-02-2026,IN17,Received,RAW0000045,18061000,Sauce - Chocolate,CT_49,RM BEVERAGES - SYRUP/SAUCE,-,RAW MATERIAL,BTL(1L/1300GM),170,-,170,2,17,340,357,-,18-02-2026,2,17,340,357,-,51,20-02-2026,2,17,340,357,-,No,0,0.00,0,0,0,0,Received,
