Store ID,Business Name,Customer Name,Rating,Comment,Reply,Reply Date,Staff Mentioned,Created Date,Updated Date,Review ID,Source File
location-10866130483095140789,Coffee Island | AMANORA,manoj fegade,FIVE,Genuine coffee taste with balanced ingredients. Rohit thanks for your polite and quick service .,"Thank you for the kind words! We’re glad you enjoyed the balanced coffee and quick, polite service. Looking forward to welcoming you again.",14-01-2026,"Genuine, Rohit",13-01-2026,13-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21WdFdHeDROVXBDVld4R1dtUk5kQzFXVkU1cGJXYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,Khushi Kothari,FIVE,Had an amazing time here! The beverages taste so goo! Staff here was amazing too! Special mention to Tanmay and Yuvraj!,We’re glad you enjoyed the beverages and had a great time with us. Looking forward to welcoming you again soon.,13-01-2026,"Had, Special, Tanmay, Yuvraj",10-01-2026,10-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tobGJtSmlVRlpEYzBoYVYwOHdTR2xxYWtWemJtYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,DrAkshata raut,FIVE,"One of the nicest place where you can actually enjoy a good pistachio cappuccino 😍 also don’t forget to try chocochip- burliner✨😌cudos to the staff who
is very welcoming and friendly. Ambiance 💯","Thank you for the wonderful feedback! We’re glad you enjoyed the pistachio cappuccino, chocochip Berliner, warm service, and ambience. Hope to welcome you again soon.",14-01-2026,"Ambiance, One",10-01-2026,10-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT205dlVWOW9la2hOZDNkeWQxUkpRMlowVDNndGVWRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,Geetika Gupta,FIVE,"Good ambience , tasty drinks",We’re glad you enjoyed the ambience and drinks. Hope to see you again soon.,10-01-2026,,08-01-2026,08-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tocVZIRlJRa3MwWjI5a1dDMVVUMk5zYW5RM1lrRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,mohammad mushaib,FIVE,Tanmay hospitality was really awsm,We’re glad you enjoyed the warm hospitality. Looking forward to welcoming you again soon.,10-01-2026,Tanmay,08-01-2026,08-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tsWWVtdERiR1pVYVdRNE5qQklkbGhMTVU1T00zYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,Pradnya Kadam,FIVE,I have visited this cafe today and it was such a nice to be over there I love it and tanmay and yuvraj was very polite,We’re glad you enjoyed your visit and felt warmly welcomed. Looking forward to seeing you again soon.,10-01-2026,Yuvraj,08-01-2026,08-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25OTFdVMDRRWFpGVFhwbmRXbFZXR1pMVFZFeVNXYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,POOJA SARDAR,FIVE,Overall a great experience over there I loved the service 🙂 I will visit again,We’re glad you had a great experience and loved the service. Looking forward to welcoming you again.,10-01-2026,Overall,07-01-2026,07-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pBM2NqSnVaM2hvTm10Tlp5MVNXWGRRVFZCeWVFRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,Sarika Wairagar,FIVE,I love this cafe so much,We’re really glad you love it here. Looking forward to welcoming you again soon.,10-01-2026,,07-01-2026,07-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21GSlZsOVVPVXhGT0ZsaVNFZG1lRFpyUW1SSFgxRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,Kalpana Vairagar,FIVE,"The atmosphere is genuinely charming and relaxing, with soft lighting and comfortable seating perfect for reading or catching up with a friend. I tried their Caramel Macchiato and a slice of their homemade Lemon Drizzle Cake, and both were exceptional—rich, flavorful, and clearly made with care. The service was prompt and the staff were incredibly friendly. It's the perfect little spot for a high-quality coffee and a moment of peace. Highly recommended","We’re delighted to hear you enjoyed the relaxing atmosphere, the Caramel Macchiato, and Cake. It’s great to know the service and overall experience gave you that perfect moment of peace. We truly appreciate the recommendation and look forward to welcoming you again soon.",10-01-2026,"Cake, Caramel Macchiato, Highly, Lemon Drizzle",07-01-2026,07-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tSbWNHcHFMVzFJTkdKSFNXNTZRbFJWZDFBd2NsRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,Nyn Srma,FIVE,orange bumble Must Try. Great Service by Tanmay great Guy,Thank you for the recommendation! We’re glad you enjoyed the Orange Bumble and had a great service experience. Looking forward to welcoming you again,07-01-2026,"Great Service, Guy, Must Try, Tanmay",06-01-2026,06-01-2026,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2paMVVFYzFlVFpxUTJ4SlZHMXFWekZvV25ORFRXYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-10866130483095140789,Coffee Island | AMANORA,Karan Vairagar,FIVE,It's a very good place. The Atmosphere and the Service is also best 👌 And I just love there food . They food Quality is alos so good as well maintaing proper Hygiene.,"Hi Karan,
Thank you for sharing such wonderful feedback! We’re delighted to know you enjoyed the atmosphere, service, and food quality. Maintaining hygiene and serving flavors you love is something we truly care about, and it’s rewarding to hear it reflected in your experience. We look forward to welcoming you back soon for more good times at Coffee Island.☕",17-09-2025,"And, Hygiene, The Atmosphere",16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25keWFXSkZSMHBqY0RGQlUyNDRRWHBVU2xkaFIxRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-10866130483095140789,Coffee Island | AMANORA,tauheed Memon,FIVE,It’s very amazing experience,Glad to know you had a good experience with our team! 👌,17-09-2025,,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT205RE1XZFhRWG8xTFdKUFdVdFhjM051WWpRdFgwRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-10866130483095140789,Coffee Island | AMANORA,Ll Ll,FIVE,,"Five stars and a whole lot of love, grateful for your support!
See you again for more brews and bites.",22-09-2025,,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT200MlFYVmFZV1pDVUc5RlRsbDZPRlZ0T1RCV2QwRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-10866130483095140789,Coffee Island | AMANORA,Rohit Zade,FIVE,Great coffee and good ambience.  I have best every coffee tried coffee in Pune,"Hi Rohit,
We’re so glad you loved the ambience and the coffee! Creating a space that feels warm and welcoming while serving a great cup is what we strive for. Can’t wait to host you again at Coffee Island!",17-09-2025,Pune,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21WRlJWUlhlV3cyY21OSmNuUmpja1prYzJsSk5XYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-10866130483095140789,Coffee Island | AMANORA,Raj Seb,ONE,Worst...,"Hi Raj, 
Thank you for sharing your experience with us. We’re truly listening and are already looking into the points you raised about service and atmosphere at our Amanora Mall café. We’d love the chance to connect with you directly and make this right. Please feel free to DM us on Instagram @coffee.island.in or write to us at hello@coffeeisland.in so we can welcome you back for a better experience.",17-09-2025,Worst,15-09-2025,15-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2prMVVGOTBiSFZoZDFwSFIwZHpibXgwWlhSS01XYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-10866130483095140789,Coffee Island | AMANORA,Anurag Sharma,FIVE,,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,17-09-2025,,14-09-2025,14-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2s5dFlVbEhhMFpxUWxBMU1VYzJSblIwTVhsVWNVRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-10866130483095140789,Coffee Island | AMANORA,Jatin Lodhiya,ONE,"Worst cafe I have experienced in my life.
We visited here on 13 September 2025.

The food is extremely expensive. And the quantity is very less. When we order any dish, we expect a full plate of it, but they just gave two bytes of the dish. This is really hopeless.

Also the taste is not good. Service is also very slow.

So never visit at this place. It is a complete waste of money.","Hi Jatin, 
We hear you and take your feedback very seriously. The concerns you’ve highlighted around taste, quantity, and service speed are already being addressed with our team at Amanora. We’d love to understand your experience better and make amends. Please reach out to us via DM on Instagram @coffee.island.in or write to hello@coffeeisland.in so we can connect personally and improve your experience .",17-09-2025,"Also, And, September, When, Worst",14-09-2025,14-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xkUE1YazRkRmxZUnpCVk4yUkViV05CWDBkdFJWRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-10866130483095140789,Coffee Island | AMANORA,Gauri Shetye,FIVE,,"Five stars and a whole lot of love, grateful for your support!",29-09-2025,,28-09-2025,28-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2taVFpqVTJiRlUwT1ZsZmIzaDVRbFZuYldvNGRFRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Roland Chappell,ONE,"Probably the first and the last time visiting the place. Delayed service and encountered frustrated customer asking for refund. Ordered a Chipotle rice bowl and was disappointed with the portion and with what was served for the price paid. Stop advertising something that your don't serve, it felt like rajma chawal with chicken and chutney","Hi,
Thank you for taking the time to share your feedback. We’re truly sorry to hear that your experience didn’t meet expectations. We hope you’ll consider giving us another try. We’d love the chance to make it right and offer you the experience Coffee Island is known for.
Please DM us your contact details on Instagram at @coffee.island.in or email us at hello@coffeeisland.in so we can connect directly.",29-09-2025,"Chipotle, Probably",28-09-2025,28-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21GZlZrZzViMDVKZVhSa2EyVTVZVVpyTkRSZk5uYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Preet Ghelani,FIVE,"Surprisingly good food, loved the vibe. Shoutout to Azhar, Tohid and all other staff, they were super cordial and accommodating.","Thank you! So glad you loved the European coffee experience right where you're at. We’ll keep the brews bold and the vibes just right, see you again soon!",29-09-2025,"Azhar, Shoutout, Surprisingly, Tohid",28-09-2025,28-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tWa2RuVlphVVJ5ZDA0emIxVlZlWG8xYzNKeFZXYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Tarun Ghogale,FIVE,Good service and attention to detail by young Karan. Refreshing change from Starbucks! Some music would be nice.,"Thank you! So glad you loved the European coffee experience right where you're at. We’ll keep the brews bold and the vibes just right, see you again soon!",03-10-2025,"Karan, Some, Starbucks",28-09-2025,28-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xOUVowWm5XbVZhZFV4bVRVOXlaRlp1WVZCd1ZsRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Niladri Paul,TWO,"One star deducted, because coffee is average, another deducted because over priced,  another star deducted because they kept nagging on giving review then and there itself","Hi,
Thank you for taking the time to share your feedback. We’re truly sorry to hear that your experience didn’t meet expectations. We hope you’ll consider giving us another try. We’d love the chance to make it right and offer you the experience Coffee Island is known for.
Please DM us your contact details on Instagram at @coffee.island.in or email us at hello@coffeeisland.in so we can connect directly.",29-09-2025,One,27-09-2025,27-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKWGNWb3RZVGhoYVY5c2FHRlZNa2hzV21ZelYzYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Saburi Shinde,FIVE,Liked the cafe. Must visit.,Happy you enjoyed your visit and we look forward to welcoming you back for more!,29-09-2025,"Liked, Must",26-09-2025,26-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xwZk1rbHFZMEZWYW1kblNuWjFVSGgxWkRScGNtYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,shwetali daware,FIVE,Happy and welcoming environment Ambition is vibing with coffee aroma staff is very helpful to go through the menu especially Bhakti Helped to go through it.,"Glad you loved the vibe, coffee, and service! We’ll be happy to see you back soon.",26-09-2025,"Ambition, Bhakti, Bhakti Helped, Happy",24-09-2025,24-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2t4eGVXMVBhMGxFUm1kaldFRnNTMFZPU0ZrNFVHYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,somnath kodre,FIVE,"“Cozy little café with a warm atmosphere and friendly staff.""specially thanks for bhakti."" The cappuccino was smooth and creamy, and the pastries tasted fresh. A great spot to relax with a book or catch up with friends. Prices are reasonable for the quality. Will definitely return!”","So glad you enjoyed the cappuccino, pastries, and ambience! Can’t wait to host you again.",26-09-2025,"Bhakti, Cozy, Prices, Will",24-09-2025,24-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2s4eFFYVXdWbXhvU2pSaU1IaDRSVTVqVTNoTGVuYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Bharat Bhambhani,FIVE,New Hangout spot...✨☕,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,24-09-2025,New Hangout,23-09-2025,23-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21kTGQweDRaRE14ZDNkbGJqSnhhbFZFVmw5a05FRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Aryan Magar,FIVE,Best food best taste best team best in town,"So glad you think we’re the best in town! 🌟 Your appreciation for the food, taste, and team means the world to us. Can’t wait to host you again for more great moments at Coffee Island! 💛",23-09-2025,Best,22-09-2025,22-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2toNFF6Rm5NRWhtVnpSU1RFRnNWbTFJWkhkaE5uYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Shagun Jaswal,FIVE,One of the best and most knowledge  manager I have ever seen he exactly know what they are serving and much love to whole team,Thank you for sharing such warm words! 🌸 We’re delighted to know our team’s knowledge and  efforts made your visit special. We’ll be sure to pass on your appreciation.It truly motivates us to keep delivering memorable experiences. Looking forward to welcoming you again soon! ✨,23-09-2025,One,22-09-2025,22-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xOellrUnlZbFIyWDJaWGNHUkJaMEkyYWpJeE1WRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Dr Savy,FIVE,"Cosy,Calm,Socialising and An aesthetic cafe-A true coffee experience,European coffee culture has been brought to the city!!!
!
Worth trying-Iced Vietnamese Matcha-Earthy, perfectly blended coffee flavour
Bombastic Coconut Matcha -Unique flavour
Mocha -Forward on Cacao bean robust flavour
Smoked cottage cheese wrap is a must try!!
Other delicacies are delicious!! 😋
The Manager is cheerful,and Suraj gave us the hamper I won on their Insta page!!",Your experience beautifully captures what we aim to bring with our café -  a true blend of coffee culture and warm hospitality. Thrilled you enjoyed the flavors and we look forward to welcoming you back for more.,29-09-2025,"Bombastic Coconut, Cacao, Calm, Cosy, Earthy, European, Forward, Iced Vietnamese, Insta, Matcha, Mocha, Other, Smoked, Socialising, Suraj, The Manager, Unique, Worth",22-09-2025,22-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25oNWVYZHJVVkJUUTFkQ1dVOHRZWFZwTW5kcGFXYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Sushil B,ONE,Bad quality food and messed up service with slow service on a Sunday afternoon,"Hi Sushil,
We truly value your feedback and have already shared your points on taste, and service speed with our Amanora team for immediate attention. To understand your experience better and make it right, we’d love to connect with you personally. Please reach out via DM on Instagram @coffee.island.in or write to us at hello@coffeeisland.in",23-09-2025,"Bad, Sunday",22-09-2025,22-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2poSlVWaFhNVzAzV1hCUFFuSmtWREJIUTBkSWRYYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Sonali Jayesh,FIVE,It’s very nice place to spend some quality time with someone special 😊☺️,"Thank you! So glad you loved the European coffee experience right where you're at. We’ll keep the brews bold and the vibes just right, see you again soon!",22-09-2025,,21-09-2025,21-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xsdlRVZG1VMHh6VVcxcWJFZG9ORlp3U1dSSWMzYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,sneha prapurna,FOUR,I really liked the service by Karan and also the atmosphere here just feels so peaceful!,Glad you enjoyed the service and ambience! Looking forward to welcoming you back soon. ✨☕,22-09-2025,Karan,21-09-2025,21-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25SbFFXWTJTemRVYUUxdFFtMXVXV2hvUkZweVpXYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,monica pahilwani,FIVE,"Loved the experience,enjoyed the ambience and different coffees, Karan really helped us decide what to order and with a smile throughout!! Ordered the Spanish Bombom and cappuccino along with a veg tomato basil pide.","A cozy vibe, great coffee, and welcoming faces, that’s exactly what we aim for. Glad you felt it all!",22-09-2025,"Karan, Spanish Bombom",21-09-2025,21-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT25aRFYzcEhNRlYzYTFWRlJVSnVjVk5VZWpsNllWRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,hanan tooblani,FIVE,Yogen great great customer service .very cooperative and very friendly majorly deserves a raise . Great customer serviceeee,Glad to know you had a good experience with our team! 👌,22-09-2025,Yogen,20-09-2025,20-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT21GNGJsTlZNbEY1UkhGRVFraDRaa3AyU0U5WlVHYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-10866130483095140789,Coffee Island | AMANORA,Swaraj Mohokar,FOUR,"Mr Karan was nice at serving
Coffee is good
Matcha bombastic coconut needs more refining in taste
Ambience is good
But music needs to be more calmer.","Thank you for sharing your thoughts.We’re glad you enjoyed the coffee, service, and ambience. Your feedback on the matcha and music has been noted, and we’ll be working on refining these aspects to elevate your next visit. ✨",23-09-2025,"Coffee, Karan, Matcha",20-09-2025,20-09-2025,accounts/100486096577551952970/locations/10866130483095140789/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xwRWVEZERjR05aT1c5UVluTmFka0owZUVVeFRrRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
