Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"MSFT Hyd",2025-08-06,9,"TAKEAWAY",866.66,0.00,866.66,0.00,43.34,910.00,5,
"MSFT Hyd",2025-08-06,10,"TAKEAWAY",1231.99,0.00,1231.99,0.00,61.61,1293.60,7,
"MSFT Hyd",2025-08-06,11,"TAKEAWAY",1113.76,0.00,1113.76,0.00,55.69,1169.45,6,
"MSFT Hyd",2025-08-06,12,"TAKEAWAY",1988.37,0.00,1988.37,0.00,99.42,2087.79,10,
"MSFT Hyd",2025-08-06,13,"TAKEAWAY",5394.37,0.00,5394.37,0.00,269.72,5664.09,34,
"MSFT Hyd",2025-08-06,13,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"MSFT Hyd",2025-08-06,14,"TAKEAWAY",5265.55,0.00,5265.55,0.00,263.29,5528.84,30,
"MSFT Hyd",2025-08-06,15,"TAKEAWAY",4919.13,0.00,4919.13,0.00,245.99,5165.12,30,
"MSFT Hyd",2025-08-06,16,"TAKEAWAY",8801.67,0.00,8801.67,0.00,440.06,9241.73,50,
"MSFT Hyd",2025-08-06,17,"TAKEAWAY",7818.83,0.00,7818.83,0.00,390.98,8209.81,43,
"MSFT Hyd",2025-08-06,18,"TAKEAWAY",292.34,0.00,292.34,0.00,14.61,306.95,2,
"MSFT Hyd",2025-08-06,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-07,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-07,7,"TAKEAWAY",152.38,0.00,152.38,0.00,7.62,160.00,1,
"MSFT Hyd",2025-08-07,8,"TAKEAWAY",590.48,0.00,590.48,0.00,29.52,620.00,4,
"MSFT Hyd",2025-08-07,9,"TAKEAWAY",899.47,0.00,899.47,0.00,44.98,944.45,6,
"MSFT Hyd",2025-08-07,10,"TAKEAWAY",1616.14,0.00,1616.14,0.00,80.81,1696.95,8,
"MSFT Hyd",2025-08-07,11,"TAKEAWAY",1722.61,0.00,1722.61,0.00,86.14,1808.75,10,
"MSFT Hyd",2025-08-07,12,"TAKEAWAY",1196.52,0.00,1196.52,0.00,59.83,1256.35,8,
"MSFT Hyd",2025-08-07,13,"TAKEAWAY",7889.77,0.00,7889.77,0.00,394.49,8284.26,45,
"MSFT Hyd",2025-08-07,14,"TAKEAWAY",5733.03,0.00,5733.03,0.00,286.66,6019.69,31,
"MSFT Hyd",2025-08-07,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-07,15,"TAKEAWAY",4336.02,0.00,4336.02,0.00,216.81,4552.83,26,
"MSFT Hyd",2025-08-07,16,"TAKEAWAY",6018.01,0.00,6018.01,0.00,300.90,6318.91,34,
"MSFT Hyd",2025-08-07,17,"TAKEAWAY",6070.43,0.00,6070.43,0.00,303.56,6373.99,35,
"MSFT Hyd",2025-08-07,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,4,
"MSFT Hyd",2025-08-07,19,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-08,8,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-08,8,"TAKEAWAY",495.24,0.00,495.24,0.00,24.76,520.00,3,
"MSFT Hyd",2025-08-08,9,"TAKEAWAY",1307.14,0.00,1307.14,0.00,65.36,1372.50,7,
"MSFT Hyd",2025-08-08,10,"TAKEAWAY",2579.37,0.00,2579.37,0.00,128.97,2708.34,14,
"MSFT Hyd",2025-08-08,11,"TAKEAWAY",2136.76,0.00,2136.76,0.00,106.83,2243.59,12,
"MSFT Hyd",2025-08-08,12,"TAKEAWAY",4121.83,0.00,4121.83,0.00,206.11,4327.94,23,
"MSFT Hyd",2025-08-08,13,"TAKEAWAY",7501.80,0.00,7501.80,0.00,375.09,7876.89,47,
"MSFT Hyd",2025-08-08,14,"TAKEAWAY",6903.35,0.00,6903.35,0.00,345.13,7248.48,40,
"MSFT Hyd",2025-08-08,15,"TAKEAWAY",5080.14,0.00,5080.14,0.00,254.03,5334.17,31,
"MSFT Hyd",2025-08-08,16,"TAKEAWAY",11535.98,0.00,11535.98,0.00,576.83,12112.81,62,
"MSFT Hyd",2025-08-08,17,"TAKEAWAY",11664.55,0.00,11664.55,0.00,583.33,12247.88,69,
"MSFT Hyd",2025-08-08,18,"TAKEAWAY",361.90,0.00,361.90,0.00,18.10,380.00,2,
"MSFT Hyd",2025-08-08,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,5,
"MSFT Hyd",2025-08-11,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-11,7,"TAKEAWAY",171.43,0.00,171.43,0.00,8.57,180.00,1,
"MSFT Hyd",2025-08-11,8,"TAKEAWAY",771.42,0.00,771.42,0.00,38.58,810.00,4,
"MSFT Hyd",2025-08-11,9,"TAKEAWAY",999.99,0.00,999.99,0.00,50.01,1050.00,6,
"MSFT Hyd",2025-08-11,10,"TAKEAWAY",1035.71,0.00,1035.71,0.00,51.79,1087.50,6,
"MSFT Hyd",2025-08-11,11,"TAKEAWAY",666.66,0.00,666.66,0.00,33.34,700.00,4,
"MSFT Hyd",2025-08-11,12,"TAKEAWAY",870.90,0.00,870.90,0.00,43.55,914.45,6,
"MSFT Hyd",2025-08-11,13,"TAKEAWAY",2972.56,0.00,2972.56,0.00,148.64,3121.20,17,
"MSFT Hyd",2025-08-11,13,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-11,14,"TAKEAWAY",2736.22,0.00,2736.22,0.00,136.81,2873.03,16,
"MSFT Hyd",2025-08-11,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"MSFT Hyd",2025-08-11,15,"TAKEAWAY",4115.02,0.00,4115.02,0.00,205.75,4320.77,20,
"MSFT Hyd",2025-08-11,16,"TAKEAWAY",5419.26,0.00,5419.26,0.00,270.99,5690.25,34,
"MSFT Hyd",2025-08-11,16,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-11,17,"TAKEAWAY",7558.84,0.00,7558.84,0.00,377.96,7936.80,40,
"MSFT Hyd",2025-08-11,18,"TAKEAWAY",99.48,0.00,99.48,0.00,4.97,104.45,1,
"MSFT Hyd",2025-08-12,8,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-12,8,"TAKEAWAY",495.24,0.00,495.24,0.00,24.76,520.00,3,
"MSFT Hyd",2025-08-12,9,"TAKEAWAY",530.43,0.00,530.43,0.00,26.52,556.95,4,
"MSFT Hyd",2025-08-12,9,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-12,10,"TAKEAWAY",1208.33,0.00,1208.33,0.00,60.42,1268.75,6,
"MSFT Hyd",2025-08-12,11,"TAKEAWAY",961.90,0.00,961.90,0.00,48.10,1010.00,6,
"MSFT Hyd",2025-08-12,12,"TAKEAWAY",2362.79,0.00,2362.79,0.00,118.14,2480.93,14,
"MSFT Hyd",2025-08-12,13,"TAKEAWAY",4960.35,0.00,4960.35,0.00,248.03,5208.38,28,
"MSFT Hyd",2025-08-12,14,"TAKEAWAY",4457.25,0.00,4457.25,0.00,222.89,4680.14,26,
"MSFT Hyd",2025-08-12,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"MSFT Hyd",2025-08-12,15,"TAKEAWAY",4318.66,0.00,4318.66,0.00,215.93,4534.59,24,
"MSFT Hyd",2025-08-12,16,"TAKEAWAY",6880.71,0.00,6880.71,0.00,344.06,7224.77,40,
"MSFT Hyd",2025-08-12,17,"TAKEAWAY",7856.22,0.00,7856.22,0.00,392.84,8249.06,48,
"MSFT Hyd",2025-08-12,18,"TAKEAWAY",180.95,0.00,180.95,0.00,9.05,190.00,1,
"MSFT Hyd",2025-08-13,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-13,8,"TAKEAWAY",752.37,0.00,752.37,0.00,37.63,790.00,4,
"MSFT Hyd",2025-08-13,9,"TAKEAWAY",695.24,0.00,695.24,0.00,34.76,730.00,4,
"MSFT Hyd",2025-08-13,10,"TAKEAWAY",1245.09,0.00,1245.09,0.00,62.26,1307.35,8,
"MSFT Hyd",2025-08-13,11,"TAKEAWAY",1214.28,0.00,1214.28,0.00,60.72,1275.00,7,
"MSFT Hyd",2025-08-13,12,"TAKEAWAY",1779.47,0.00,1779.47,0.00,88.96,1868.43,10,
"MSFT Hyd",2025-08-13,13,"TAKEAWAY",6395.30,0.00,6395.30,0.00,319.77,6715.07,33,
"MSFT Hyd",2025-08-13,14,"TAKEAWAY",3701.93,0.00,3701.93,0.00,185.12,3887.05,23,
"MSFT Hyd",2025-08-13,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"MSFT Hyd",2025-08-13,15,"TAKEAWAY",8511.09,0.00,8511.09,0.00,425.59,8936.68,49,
"MSFT Hyd",2025-08-13,16,"TAKEAWAY",5548.54,0.00,5548.54,0.00,277.44,5825.98,33,
"MSFT Hyd",2025-08-13,17,"TAKEAWAY",4728.82,0.00,4728.82,0.00,236.45,4965.27,28,
"MSFT Hyd",2025-08-13,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"MSFT Hyd",2025-08-13,18,"TAKEAWAY",237.15,0.00,237.15,0.00,11.85,249.00,2,
"MSFT Hyd",2025-08-14,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-14,7,"TAKEAWAY",171.43,0.00,171.43,0.00,8.57,180.00,1,
"MSFT Hyd",2025-08-14,8,"TAKEAWAY",180.95,0.00,180.95,0.00,9.05,190.00,1,
"MSFT Hyd",2025-08-14,9,"TAKEAWAY",619.04,0.00,619.04,0.00,30.96,650.00,3,
"MSFT Hyd",2025-08-14,10,"TAKEAWAY",1043.66,0.00,1043.66,0.00,52.18,1095.84,6,
"MSFT Hyd",2025-08-14,11,"TAKEAWAY",1197.77,0.00,1197.77,0.00,59.88,1257.65,7,
"MSFT Hyd",2025-08-14,12,"TAKEAWAY",1613.79,0.00,1613.79,0.00,80.68,1694.47,8,
"MSFT Hyd",2025-08-14,13,"TAKEAWAY",3192.21,0.00,3192.21,0.00,159.64,3351.85,17,
"MSFT Hyd",2025-08-14,13,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-14,14,"TAKEAWAY",3460.59,0.00,3460.59,0.00,173.06,3633.65,21,
"MSFT Hyd",2025-08-14,15,"TAKEAWAY",4684.86,0.00,4684.86,0.00,234.28,4919.14,27,
"MSFT Hyd",2025-08-14,16,"TAKEAWAY",8021.61,0.00,8021.61,0.00,401.12,8422.73,44,
"MSFT Hyd",2025-08-14,17,"TAKEAWAY",7695.21,0.00,7695.21,0.00,384.78,8079.99,42,
"MSFT Hyd",2025-08-14,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,5,
"MSFT Hyd",2025-08-18,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-18,7,"TAKEAWAY",152.38,0.00,152.38,0.00,7.62,160.00,1,
"MSFT Hyd",2025-08-18,8,"TAKEAWAY",171.43,0.00,171.43,0.00,8.57,180.00,1,
"MSFT Hyd",2025-08-18,9,"TAKEAWAY",1023.81,0.00,1023.81,0.00,51.19,1075.00,6,
"MSFT Hyd",2025-08-18,10,"TAKEAWAY",726.99,0.00,726.99,0.00,36.35,763.34,4,
"MSFT Hyd",2025-08-18,11,"TAKEAWAY",897.61,0.00,897.61,0.00,34.41,932.02,5,
"MSFT Hyd",2025-08-18,12,"TAKEAWAY",1707.02,0.00,1707.02,0.00,85.34,1792.36,8,
"MSFT Hyd",2025-08-18,12,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-18,13,"TAKEAWAY",3078.11,0.00,3078.11,0.00,153.93,3232.04,18,
"MSFT Hyd",2025-08-18,13,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-18,14,"TAKEAWAY",3008.60,0.00,3008.60,0.00,150.44,3159.04,17,
"MSFT Hyd",2025-08-18,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-18,15,"TAKEAWAY",4368.51,0.00,4368.51,0.00,207.97,4576.48,23,
"MSFT Hyd",2025-08-18,15,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-18,16,"TAKEAWAY",6402.03,0.00,6402.03,0.00,320.10,6722.13,35,
"MSFT Hyd",2025-08-18,17,"TAKEAWAY",4565.62,0.00,4565.62,0.00,228.27,4793.89,28,
"MSFT Hyd",2025-08-19,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-19,8,"TAKEAWAY",1132.14,0.00,1132.14,0.00,56.61,1188.75,6,
"MSFT Hyd",2025-08-19,9,"TAKEAWAY",329.76,0.00,329.76,0.00,16.49,346.25,2,
"MSFT Hyd",2025-08-19,10,"TAKEAWAY",878.56,0.00,878.56,0.00,43.94,922.50,5,
"MSFT Hyd",2025-08-19,11,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-19,11,"TAKEAWAY",1534.38,0.00,1534.38,0.00,76.71,1611.09,8,
"MSFT Hyd",2025-08-19,12,"TAKEAWAY",1936.56,0.00,1936.56,0.00,96.81,2033.37,9,
"MSFT Hyd",2025-08-19,12,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-19,13,"TAKEAWAY",4145.44,0.00,4145.44,0.00,207.28,4352.72,24,
"MSFT Hyd",2025-08-19,14,"TAKEAWAY",5883.26,0.00,5883.26,0.00,294.14,6177.40,32,
"MSFT Hyd",2025-08-19,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"MSFT Hyd",2025-08-19,15,"TAKEAWAY",4348.33,0.00,4348.33,0.00,217.46,4565.79,24,
"MSFT Hyd",2025-08-19,15,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-19,16,"TAKEAWAY",7054.98,0.00,7054.98,0.00,352.75,7407.73,43,
"MSFT Hyd",2025-08-19,17,"TAKEAWAY",6304.59,0.00,6304.59,0.00,315.25,6619.84,36,
"MSFT Hyd",2025-08-19,17,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-19,18,"TAKEAWAY",180.95,0.00,180.95,0.00,9.05,190.00,1,
"MSFT Hyd",2025-08-20,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-20,7,"TAKEAWAY",171.43,0.00,171.43,0.00,8.57,180.00,1,
"MSFT Hyd",2025-08-20,8,"TAKEAWAY",627.38,0.00,627.38,0.00,31.37,658.75,3,
"MSFT Hyd",2025-08-20,9,"TAKEAWAY",1876.14,0.00,1876.14,0.00,93.81,1969.95,10,
"MSFT Hyd",2025-08-20,10,"TAKEAWAY",1533.61,0.00,1533.61,0.00,76.68,1610.29,5,
"MSFT Hyd",2025-08-20,11,"TAKEAWAY",1591.79,0.00,1591.79,0.00,79.60,1671.39,9,
"MSFT Hyd",2025-08-20,11,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-20,12,"TAKEAWAY",1275.89,0.00,1275.89,0.00,63.80,1339.69,6,
"MSFT Hyd",2025-08-20,13,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"MSFT Hyd",2025-08-20,13,"TAKEAWAY",6104.85,0.00,6104.85,0.00,305.21,6410.06,37,
"MSFT Hyd",2025-08-20,14,"TAKEAWAY",4416.10,0.00,4416.10,0.00,220.84,4636.94,25,
"MSFT Hyd",2025-08-20,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-20,15,"TAKEAWAY",1839.93,0.00,1839.93,0.00,92.01,1931.94,10,
"MSFT Hyd",2025-08-20,16,"TAKEAWAY",6532.60,0.00,6532.60,0.00,316.14,6848.74,36,
"MSFT Hyd",2025-08-20,16,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-20,17,"TAKEAWAY",4815.20,0.00,4815.20,0.00,240.77,5055.97,30,
"MSFT Hyd",2025-08-20,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-21,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-21,7,"TAKEAWAY",171.43,0.00,171.43,0.00,8.57,180.00,1,
"MSFT Hyd",2025-08-21,8,"TAKEAWAY",342.86,0.00,342.86,0.00,17.14,360.00,2,
"MSFT Hyd",2025-08-21,9,"TAKEAWAY",800.00,0.00,800.00,0.00,40.00,840.00,5,
"MSFT Hyd",2025-08-21,10,"TAKEAWAY",1148.42,0.00,1148.42,0.00,57.42,1205.84,6,
"MSFT Hyd",2025-08-21,11,"TAKEAWAY",542.86,0.00,542.86,0.00,27.14,570.00,3,
"MSFT Hyd",2025-08-21,12,"TAKEAWAY",821.42,0.00,821.42,0.00,41.08,862.50,5,
"MSFT Hyd",2025-08-21,12,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"MSFT Hyd",2025-08-21,13,"TAKEAWAY",5626.96,0.00,5626.96,0.00,281.38,5908.34,32,
"MSFT Hyd",2025-08-21,14,"TAKEAWAY",4341.00,0.00,4341.00,0.00,217.05,4558.05,25,
"MSFT Hyd",2025-08-21,14,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-21,15,"TAKEAWAY",5481.39,0.00,5481.39,0.00,274.10,5755.49,29,
"MSFT Hyd",2025-08-21,16,"TAKEAWAY",6295.86,0.00,6295.86,0.00,314.79,6610.65,38,
"MSFT Hyd",2025-08-21,17,"TAKEAWAY",9360.92,0.00,9360.92,0.00,468.08,9829.00,49,
"MSFT Hyd",2025-08-21,17,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-21,18,"TAKEAWAY",241.28,0.00,241.28,0.00,12.06,253.34,1,
"MSFT Hyd",2025-08-21,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-22,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-22,7,"TAKEAWAY",180.95,0.00,180.95,0.00,9.05,190.00,1,
"MSFT Hyd",2025-08-22,8,"TAKEAWAY",99.48,0.00,99.48,0.00,4.97,104.45,1,
"MSFT Hyd",2025-08-22,9,"TAKEAWAY",1630.96,0.00,1630.96,0.00,81.54,1712.50,10,
"MSFT Hyd",2025-08-22,10,"TAKEAWAY",177.38,0.00,177.38,0.00,8.87,186.25,1,
"MSFT Hyd",2025-08-22,11,"TAKEAWAY",857.15,0.00,857.15,0.00,42.85,900.00,5,
"MSFT Hyd",2025-08-22,12,"TAKEAWAY",1491.16,0.00,1491.16,0.00,74.55,1565.71,9,
"MSFT Hyd",2025-08-22,12,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"MSFT Hyd",2025-08-22,13,"TAKEAWAY",7261.04,0.00,7261.04,0.00,363.11,7624.15,43,
"MSFT Hyd",2025-08-22,13,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-22,14,"TAKEAWAY",4542.19,0.00,4542.19,0.00,227.10,4769.29,26,
"MSFT Hyd",2025-08-22,15,"TAKEAWAY",6104.76,0.00,6104.76,0.00,305.25,6410.01,32,
"MSFT Hyd",2025-08-22,16,"TAKEAWAY",6875.95,0.00,6875.95,0.00,343.83,7219.78,42,
"MSFT Hyd",2025-08-22,17,"TAKEAWAY",6979.15,0.00,6979.15,0.00,348.96,7328.11,39,
"MSFT Hyd",2025-08-22,17,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-22,18,"TAKEAWAY",180.95,0.00,180.95,0.00,9.05,190.00,1,
"MSFT Hyd",2025-08-22,18,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"MSFT Hyd",2025-08-25,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-25,7,"TAKEAWAY",152.38,0.00,152.38,0.00,7.62,160.00,1,
"MSFT Hyd",2025-08-25,8,"TAKEAWAY",733.33,0.00,733.33,0.00,36.67,770.00,4,
"MSFT Hyd",2025-08-25,9,"TAKEAWAY",913.10,0.00,913.10,0.00,45.65,958.75,5,
"MSFT Hyd",2025-08-25,10,"TAKEAWAY",1531.99,0.00,1531.99,0.00,76.61,1608.60,9,
"MSFT Hyd",2025-08-25,11,"TAKEAWAY",428.57,0.00,428.57,0.00,21.43,450.00,3,
"MSFT Hyd",2025-08-25,12,"TAKEAWAY",1068.82,0.00,1068.82,0.00,53.44,1122.26,5,
"MSFT Hyd",2025-08-25,13,"TAKEAWAY",3341.50,0.00,3341.50,0.00,167.09,3508.59,20,
"MSFT Hyd",2025-08-25,13,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"MSFT Hyd",2025-08-25,14,"TAKEAWAY",2570.74,0.00,2570.74,0.00,128.55,2699.29,15,
"MSFT Hyd",2025-08-25,15,"TAKEAWAY",3148.69,0.00,3148.69,0.00,157.46,3306.15,20,
"MSFT Hyd",2025-08-25,16,"TAKEAWAY",6786.96,0.00,6786.96,0.00,339.36,7126.32,39,
"MSFT Hyd",2025-08-25,17,"TAKEAWAY",4163.85,0.00,4163.85,0.00,208.19,4372.04,25,
"MSFT Hyd",2025-08-25,18,"TAKEAWAY",99.48,0.00,99.48,0.00,4.97,104.45,1,
"MSFT Hyd",2025-08-26,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"MSFT Hyd",2025-08-26,7,"TAKEAWAY",152.38,0.00,152.38,0.00,7.62,160.00,1,
"MSFT Hyd",2025-08-26,8,"TAKEAWAY",485.72,0.00,485.72,0.00,24.28,510.00,3,
