All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island Beyond GK II",2025-08-01,20,"DINE IN",1450.00,0.00,1450.00,0.00,72.50,1522.50,5,
"Coffee Island Beyond GK II",2025-08-01,20,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-08-01,20,"DELIVERY",460.00,242.00,218.00,10.00,11.40,239.40,1,
"Coffee Island Beyond GK II",2025-08-01,21,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-08-01,21,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-08-01,21,"DELIVERY",302.50,83.00,219.50,0.00,10.98,230.48,1,
"Coffee Island Beyond GK II",2025-08-01,22,"TAKEAWAY",375.42,0.00,375.42,0.00,67.58,443.00,1,
"Coffee Island Beyond GK II",2025-08-01,22,"DINE IN",1630.00,0.00,1630.00,0.00,81.50,1711.50,3,
"Coffee Island Beyond GK II",2025-08-01,23,"DINE IN",2159.11,0.00,2159.11,0.00,115.77,2274.88,3,
"Coffee Island Beyond GK II",2025-08-01,23,"TAKEAWAY",620.00,270.00,350.00,0.00,17.50,367.50,2,
"Coffee Island Beyond GK II",2025-08-02,1,"DINE IN",756.19,0.00,756.19,0.00,37.81,794.00,2,
"Coffee Island Beyond GK II",2025-08-02,1,"TAKEAWAY",2010.00,0.00,2010.00,0.00,100.50,2110.50,3,
"Coffee Island Beyond GK II",2025-08-02,1,"DELIVERY",1510.00,479.60,1030.40,10.00,52.03,1092.43,2,
"Coffee Island Beyond GK II",2025-08-02,3,"DELIVERY",810.00,405.00,405.00,0.00,20.25,425.25,1,
"Coffee Island Beyond GK II",2025-08-02,3,"DINE IN",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-08-02,4,"TAKEAWAY",730.00,0.00,730.00,5.00,69.90,804.90,1,
"Coffee Island Beyond GK II",2025-08-02,6,"DELIVERY",560.00,280.00,280.00,0.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-08-02,7,"DINE IN",350.00,0.00,350.00,0.00,17.50,367.50,1,
"Coffee Island Beyond GK II",2025-08-02,8,"DELIVERY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-08-02,9,"DINE IN",1640.00,32.00,1608.00,0.00,80.42,1688.42,1,
"Coffee Island Beyond GK II",2025-08-02,10,"DELIVERY",890.00,264.60,625.40,0.00,31.27,656.67,1,
"Coffee Island Beyond GK II",2025-08-02,11,"DELIVERY",1222.50,510.00,712.50,0.00,35.63,748.13,1,
"Coffee Island Beyond GK II",2025-08-02,12,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-08-02,12,"DINE IN",2300.00,0.00,2300.00,0.00,115.00,2415.00,3,
"Coffee Island Beyond GK II",2025-08-02,13,"DINE IN",2230.97,0.00,2230.97,0.00,138.65,2369.62,6,
"Coffee Island Beyond GK II",2025-08-02,13,"TAKEAWAY",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-08-02,14,"DINE IN",4728.69,0.00,4728.69,0.00,236.44,4965.13,7,
"Coffee Island Beyond GK II",2025-08-02,15,"DINE IN",1140.00,0.00,1140.00,0.00,57.00,1197.00,3,
"Coffee Island Beyond GK II",2025-08-02,15,"DELIVERY",1335.42,570.00,765.42,20.00,71.83,857.25,3,
"Coffee Island Beyond GK II",2025-08-02,15,"TAKEAWAY",418.64,0.00,418.64,0.00,42.86,461.50,1,
"Coffee Island Beyond GK II",2025-08-02,16,"DELIVERY",1200.00,375.00,825.00,10.00,41.75,876.75,2,
"Coffee Island Beyond GK II",2025-08-02,16,"DINE IN",2020.72,0.00,2020.72,0.00,116.66,2137.38,4,
"Coffee Island Beyond GK II",2025-08-02,16,"TAKEAWAY",250.00,0.00,250.00,5.00,13.40,268.40,1,
"Coffee Island Beyond GK II",2025-08-02,17,"DELIVERY",1712.50,500.12,1212.38,20.00,61.63,1294.02,4,
"Coffee Island Beyond GK II",2025-08-02,17,"DINE IN",2610.00,0.00,2610.00,0.00,130.50,2740.50,5,
"Coffee Island Beyond GK II",2025-08-02,18,"TAKEAWAY",375.00,0.00,375.00,0.00,18.75,393.75,1,
"Coffee Island Beyond GK II",2025-08-02,18,"DINE IN",4690.00,25.00,4665.00,0.00,233.25,4898.25,8,
"Coffee Island Beyond GK II",2025-08-02,18,"DELIVERY",1612.50,513.75,1098.75,0.00,54.94,1153.69,2,
"Coffee Island Beyond GK II",2025-08-02,19,"DELIVERY",250.00,25.00,225.00,0.00,11.25,236.25,1,
"Coffee Island Beyond GK II",2025-08-02,19,"DINE IN",3802.50,0.00,3802.50,0.00,190.13,3992.63,7,
"Coffee Island Beyond GK II",2025-08-02,20,"DINE IN",2492.38,0.00,2492.38,0.00,124.62,2617.00,5,
"Coffee Island Beyond GK II",2025-08-02,20,"TAKEAWAY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-08-02,21,"DINE IN",2456.19,0.00,2456.19,0.00,122.81,2579.00,4,
"Coffee Island Beyond GK II",2025-08-02,21,"DELIVERY",780.00,390.00,390.00,0.00,19.50,409.50,1,
"Coffee Island Beyond GK II",2025-08-02,22,"DINE IN",1024.41,0.00,1024.41,0.00,66.09,1090.50,4,
"Coffee Island Beyond GK II",2025-08-02,23,"DINE IN",1852.50,0.00,1852.50,0.00,92.63,1945.13,3,
"Coffee Island Beyond GK II",2025-08-02,23,"DELIVERY",855.00,363.00,492.00,20.00,25.60,537.60,2,
"Coffee Island Beyond GK II",2025-08-03,0,"DINE IN",1200.00,31.00,1169.00,0.00,58.45,1227.45,1,
"Coffee Island Beyond GK II",2025-08-03,1,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-08-03,1,"DINE IN",1390.00,0.00,1390.00,0.00,69.50,1459.50,2,
"Coffee Island Beyond GK II",2025-08-03,2,"DELIVERY",680.00,340.00,340.00,0.00,17.00,357.00,1,
"Coffee Island Beyond GK II",2025-08-03,2,"DINE IN",1570.00,0.00,1570.00,0.00,78.50,1648.50,2,
"Coffee Island Beyond GK II",2025-08-03,2,"TAKEAWAY",1120.00,0.00,1120.00,0.00,56.00,1176.00,1,
"Coffee Island Beyond GK II",2025-08-03,3,"TAKEAWAY",1200.00,0.00,1200.00,0.00,60.00,1260.00,1,
"Coffee Island Beyond GK II",2025-08-03,3,"DELIVERY",250.00,0.00,250.00,10.00,13.00,273.00,1,
"Coffee Island Beyond GK II",2025-08-03,3,"DINE IN",38.10,0.00,38.10,0.00,1.91,40.01,1,
"Coffee Island Beyond GK II",2025-08-03,4,"TAKEAWAY",810.00,0.00,810.00,0.00,40.50,850.50,1,
"Coffee Island Beyond GK II",2025-08-03,5,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-08-03,6,"DINE IN",440.00,0.00,440.00,0.00,22.00,462.00,1,
"Coffee Island Beyond GK II",2025-08-03,6,"TAKEAWAY",302.50,0.00,302.50,0.00,15.13,317.63,1,
"Coffee Island Beyond GK II",2025-08-03,7,"DELIVERY",460.00,220.80,239.20,0.00,11.96,251.16,1,
"Coffee Island Beyond GK II",2025-08-03,8,"DELIVERY",152.40,0.00,152.40,10.00,8.12,170.52,1,
"Coffee Island Beyond GK II",2025-08-03,9,"DELIVERY",1855.60,604.90,1250.70,0.00,99.66,1350.36,2,
"Coffee Island Beyond GK II",2025-08-03,9,"DINE IN",540.00,0.00,540.00,0.00,27.00,567.00,2,
"Coffee Island Beyond GK II",2025-08-03,9,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-08-03,11,"DINE IN",1265.00,520.00,745.00,0.00,37.25,782.25,1,
"Coffee Island Beyond GK II",2025-08-03,11,"DELIVERY",552.50,40.00,512.50,0.00,25.63,538.13,1,
"Coffee Island Beyond GK II",2025-08-03,12,"TAKEAWAY",480.00,230.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-08-03,12,"DELIVERY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-08-03,12,"DINE IN",1140.00,520.00,620.00,0.00,31.00,651.00,1,
"Coffee Island Beyond GK II",2025-08-03,13,"DINE IN",2960.00,1290.00,1670.00,0.00,83.50,1753.50,3,
"Coffee Island Beyond GK II",2025-08-03,13,"TAKEAWAY",420.00,210.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-08-03,14,"DINE IN",2322.50,920.00,1402.50,0.00,70.13,1472.63,5,
"Coffee Island Beyond GK II",2025-08-03,15,"DINE IN",5224.11,2360.00,2864.11,0.00,151.02,3015.13,6,
"Coffee Island Beyond GK II",2025-08-03,15,"TAKEAWAY",580.00,290.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-08-03,15,"DELIVERY",862.50,330.85,531.65,0.00,26.58,558.23,1,
"Coffee Island Beyond GK II",2025-08-03,16,"TAKEAWAY",770.00,290.00,480.00,0.00,24.00,504.00,2,
"Coffee Island Beyond GK II",2025-08-03,16,"DINE IN",3342.50,1460.00,1882.50,0.00,94.14,1976.64,5,
"Coffee Island Beyond GK II",2025-08-03,17,"TAKEAWAY",560.00,230.00,330.00,0.00,16.50,346.50,1,
"Coffee Island Beyond GK II",2025-08-03,17,"DINE IN",4190.00,1840.00,2350.00,0.00,117.50,2467.50,6,
"Coffee Island Beyond GK II",2025-08-03,17,"DELIVERY",1160.00,577.10,582.90,0.00,29.15,612.05,2,
"Coffee Island Beyond GK II",2025-08-03,18,"DINE IN",5796.25,2600.00,3196.25,0.00,159.81,3356.06,8,
"Coffee Island Beyond GK II",2025-08-03,18,"TAKEAWAY",740.00,370.00,370.00,0.00,18.50,388.50,1,
"Coffee Island Beyond GK II",2025-08-03,18,"DELIVERY",1367.46,666.60,700.86,20.00,48.68,769.54,3,
"Coffee Island Beyond GK II",2025-08-03,19,"DINE IN",5640.00,2635.00,3005.00,0.00,150.25,3155.25,8,
"Coffee Island Beyond GK II",2025-08-03,19,"TAKEAWAY",1148.66,229.73,918.93,0.00,141.07,1060.00,1,
"Coffee Island Beyond GK II",2025-08-03,19,"DELIVERY",645.00,309.60,335.40,0.00,16.77,352.17,1,
"Coffee Island Beyond GK II",2025-08-03,20,"DINE IN",9285.00,6270.00,3015.00,0.00,150.75,3165.75,9,
"Coffee Island Beyond GK II",2025-08-03,21,"DINE IN",4385.00,1960.00,2425.00,0.00,121.26,2546.26,4,
"Coffee Island Beyond GK II",2025-08-03,21,"DELIVERY",780.00,390.00,390.00,0.00,19.50,409.50,1,
"Coffee Island Beyond GK II",2025-08-03,22,"DINE IN",1550.00,250.00,1300.00,0.00,65.00,1365.00,3,
"Coffee Island Beyond GK II",2025-08-03,23,"DINE IN",1442.50,0.00,1442.50,0.00,72.13,1514.63,3,
"Coffee Island Beyond GK II",2025-08-04,0,"DINE IN",2666.25,0.00,2666.25,0.00,133.31,2799.56,3,
"Coffee Island Beyond GK II",2025-08-04,1,"TAKEAWAY",1000.00,0.00,1000.00,0.00,50.00,1050.00,2,
"Coffee Island Beyond GK II",2025-08-04,1,"DINE IN",1410.00,0.00,1410.00,0.00,70.50,1480.50,1,
"Coffee Island Beyond GK II",2025-08-04,2,"DINE IN",366.25,0.00,366.25,0.00,29.25,395.50,1,
"Coffee Island Beyond GK II",2025-08-04,2,"TAKEAWAY",858.10,0.00,858.10,0.00,81.91,940.01,1,
"Coffee Island Beyond GK II",2025-08-04,2,"DELIVERY",270.00,50.00,220.00,0.00,11.00,231.00,1,
"Coffee Island Beyond GK II",2025-08-04,3,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-08-04,4,"DELIVERY",210.00,100.00,110.00,10.00,6.00,126.00,1,
"Coffee Island Beyond GK II",2025-08-04,5,"DELIVERY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-08-04,7,"DELIVERY",250.00,100.00,150.00,10.00,8.00,168.00,1,
"Coffee Island Beyond GK II",2025-08-04,8,"DELIVERY",632.50,316.25,316.25,0.00,15.82,332.07,1,
"Coffee Island Beyond GK II",2025-08-04,9,"DELIVERY",480.00,0.00,480.00,0.00,24.00,504.00,1,
"Coffee Island Beyond GK II",2025-08-04,10,"DELIVERY",1000.00,430.00,570.00,10.00,29.00,609.00,2,
"Coffee Island Beyond GK II",2025-08-04,10,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-08-04,11,"DELIVERY",302.50,125.00,177.50,10.00,9.37,196.87,1,
"Coffee Island Beyond GK II",2025-08-04,12,"DELIVERY",652.50,0.00,652.50,0.00,32.63,685.13,2,
"Coffee Island Beyond GK II",2025-08-04,13,"DINE IN",4012.46,0.00,4012.46,0.00,221.55,4234.01,6,
"Coffee Island Beyond GK II",2025-08-04,14,"DINE IN",1138.82,197.65,941.17,0.00,86.42,1027.59,3,
"Coffee Island Beyond GK II",2025-08-04,15,"DINE IN",1660.00,0.00,1660.00,0.00,83.00,1743.00,4,
"Coffee Island Beyond GK II",2025-08-04,16,"DINE IN",2660.60,0.00,2660.60,0.00,133.04,2793.64,5,
"Coffee Island Beyond GK II",2025-08-04,16,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-08-04,17,"DINE IN",3448.75,0.00,3448.75,0.00,172.45,3621.20,6,
"Coffee Island Beyond GK II",2025-08-04,18,"TAKEAWAY",880.00,0.00,880.00,0.00,44.00,924.00,2,
"Coffee Island Beyond GK II",2025-08-04,18,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-08-04,19,"DINE IN",4853.10,155.00,4698.10,0.00,234.91,4933.01,9,
"Coffee Island Beyond GK II",2025-08-04,19,"TAKEAWAY",500.00,97.00,403.00,5.00,21.05,429.05,1,
"Coffee Island Beyond GK II",2025-08-04,20,"DINE IN",3342.50,173.00,3169.50,0.00,187.57,3357.07,6,
"Coffee Island Beyond GK II",2025-08-04,20,"DELIVERY",1482.50,380.00,1102.50,10.00,55.63,1168.13,3,
"Coffee Island Beyond GK II",2025-08-04,21,"DINE IN",1846.25,0.00,1846.25,0.00,103.25,1949.50,3,
"Coffee Island Beyond GK II",2025-08-04,21,"DELIVERY",565.00,282.50,282.50,0.00,14.13,296.63,1,
"Coffee Island Beyond GK II",2025-08-04,22,"DINE IN",774.64,0.00,774.64,0.00,59.36,834.00,2,
"Coffee Island Beyond GK II",2025-08-04,22,"DELIVERY",1600.00,639.00,961.00,20.00,49.04,1030.04,3,
"Coffee Island Beyond GK II",2025-08-04,22,"TAKEAWAY",980.00,0.00,980.00,0.00,49.00,1029.00,1,
"Coffee Island Beyond GK II",2025-08-04,23,"DINE IN",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-08-04,23,"DELIVERY",460.00,222.00,238.00,10.00,12.40,260.40,1,
"Coffee Island Beyond GK II",2025-08-04,23,"TAKEAWAY",520.00,100.00,420.00,5.00,21.90,446.90,1,
"Coffee Island Beyond GK II",2025-08-05,1,"DINE IN",620.00,0.00,620.00,0.00,31.00,651.00,1,
"Coffee Island Beyond GK II",2025-08-05,2,"DINE IN",712.50,0.00,712.50,0.00,35.63,748.13,2,
"Coffee Island Beyond GK II",2025-08-05,3,"DELIVERY",1052.50,150.00,902.50,10.00,45.63,958.13,3,
"Coffee Island Beyond GK II",2025-08-05,4,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-08-05,5,"DELIVERY",370.00,0.00,370.00,0.00,18.50,388.50,1,
"Coffee Island Beyond GK II",2025-08-05,6,"DELIVERY",770.00,367.00,403.00,10.00,20.65,433.65,1,
"Coffee Island Beyond GK II",2025-08-05,8,"TAKEAWAY",830.00,0.00,830.00,0.00,41.50,871.50,2,
"Coffee Island Beyond GK II",2025-08-05,9,"DINE IN",890.00,0.00,890.00,0.00,44.50,934.50,1,
"Coffee Island Beyond GK II",2025-08-05,10,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-08-05,10,"DELIVERY",1120.00,455.00,665.00,0.00,33.25,698.25,2,
"Coffee Island Beyond GK II",2025-08-05,11,"DELIVERY",460.00,50.00,410.00,0.00,20.50,430.50,1,
"Coffee Island Beyond GK II",2025-08-05,12,"DINE IN",1470.00,0.00,1470.00,0.00,73.50,1543.50,1,
"Coffee Island Beyond GK II",2025-08-05,12,"DELIVERY",290.00,29.00,261.00,0.00,13.05,274.05,1,
"Coffee Island Beyond GK II",2025-08-05,13,"DELIVERY",775.00,274.99,500.01,20.00,25.99,546.00,2,
"Coffee Island Beyond GK II",2025-08-05,13,"DINE IN",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-08-05,14,"DINE IN",1090.60,0.00,1090.60,0.00,54.54,1145.14,3,
"Coffee Island Beyond GK II",2025-08-05,14,"TAKEAWAY",1105.00,0.00,1105.00,0.00,55.26,1160.26,3,
"Coffee Island Beyond GK II",2025-08-05,15,"DELIVERY",915.00,342.00,573.00,0.00,28.64,601.64,2,
"Coffee Island Beyond GK II",2025-08-05,15,"DINE IN",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-08-05,16,"DINE IN",3351.25,0.00,3351.25,0.00,200.38,3551.63,8,
"Coffee Island Beyond GK II",2025-08-05,17,"DINE IN",1118.10,0.00,1118.10,0.00,55.91,1174.01,4,
"Coffee Island Beyond GK II",2025-08-05,17,"TAKEAWAY",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-08-05,17,"DELIVERY",770.00,175.00,595.00,10.00,30.25,635.25,2,
"Coffee Island Beyond GK II",2025-08-05,18,"DINE IN",4898.10,227.00,4671.10,0.00,233.56,4904.66,7,
"Coffee Island Beyond GK II",2025-08-05,18,"TAKEAWAY",310.00,0.00,310.00,5.00,16.40,331.40,1,
"Coffee Island Beyond GK II",2025-08-05,19,"DINE IN",500.00,0.00,500.00,0.00,25.00,525.00,2,
"Coffee Island Beyond GK II",2025-08-05,20,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-08-05,20,"DELIVERY",302.50,125.00,177.50,10.00,9.37,196.87,1,
"Coffee Island Beyond GK II",2025-08-05,20,"DINE IN",270.00,0.00,270.00,0.00,13.50,283.50,2,
"Coffee Island Beyond GK II",2025-08-05,21,"DELIVERY",210.00,100.00,110.00,10.00,6.00,126.00,1,
"Coffee Island Beyond GK II",2025-08-05,21,"TAKEAWAY",350.00,0.00,350.00,0.00,17.50,367.50,1,
"Coffee Island Beyond GK II",2025-08-05,22,"DELIVERY",310.00,125.00,185.00,10.00,9.75,204.75,1,
"Coffee Island Beyond GK II",2025-08-05,22,"DINE IN",1510.00,44.00,1466.00,0.00,73.30,1539.30,3,
"Coffee Island Beyond GK II",2025-08-05,23,"DELIVERY",335.00,121.00,214.00,10.00,11.20,235.20,1,
"Coffee Island Beyond GK II",2025-08-05,23,"DINE IN",905.18,0.00,905.18,0.00,53.32,958.50,3,
"Coffee Island Beyond GK II",2025-08-05,23,"TAKEAWAY",185.00,0.00,185.00,0.00,9.25,194.25,1,
"Coffee Island Beyond GK II",2025-08-06,0,"DINE IN",1080.00,110.00,970.00,0.00,48.50,1018.50,2,
"Coffee Island Beyond GK II",2025-08-06,0,"DELIVERY",370.00,0.00,370.00,10.00,19.00,399.00,1,
"Coffee Island Beyond GK II",2025-08-06,2,"DELIVERY",210.00,100.00,110.00,10.00,6.00,126.00,1,
"Coffee Island Beyond GK II",2025-08-06,3,"DINE IN",1145.00,0.00,1145.00,0.00,57.25,1202.25,1,
"Coffee Island Beyond GK II",2025-08-06,3,"TAKEAWAY",2115.00,0.00,2115.00,0.00,105.75,2220.75,2,
"Coffee Island Beyond GK II",2025-08-06,3,"DELIVERY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-08-06,6,"DELIVERY",930.00,50.00,880.00,0.00,44.00,924.00,1,
"Coffee Island Beyond GK II",2025-08-06,8,"DELIVERY",1308.75,654.38,654.38,0.00,32.72,687.10,2,
"Coffee Island Beyond GK II",2025-08-06,9,"DELIVERY",625.00,241.00,384.00,10.00,39.67,433.67,1,
"Coffee Island Beyond GK II",2025-08-06,10,"DELIVERY",230.00,115.00,115.00,0.00,5.75,120.75,1,
"Coffee Island Beyond GK II",2025-08-06,11,"DINE IN",875.00,0.00,875.00,0.00,43.75,918.75,1,
"Coffee Island Beyond GK II",2025-08-06,12,"TAKEAWAY",342.50,0.00,342.50,0.00,17.13,359.63,1,
"Coffee Island Beyond GK II",2025-08-06,13,"DINE IN",1835.60,0.00,1835.60,0.00,91.79,1927.39,4,
"Coffee Island Beyond GK II",2025-08-06,13,"TAKEAWAY",1262.50,0.00,1262.50,0.00,63.13,1325.63,2,
"Coffee Island Beyond GK II",2025-08-06,14,"DINE IN",350.00,0.00,350.00,0.00,17.50,367.50,1,
"Coffee Island Beyond GK II",2025-08-06,14,"DELIVERY",580.00,50.00,530.00,0.00,26.50,556.50,2,
"Coffee Island Beyond GK II",2025-08-06,15,"DINE IN",1340.00,0.00,1340.00,0.00,67.00,1407.00,2,
"Coffee Island Beyond GK II",2025-08-06,15,"DELIVERY",250.00,100.00,150.00,10.00,8.00,168.00,1,
"Coffee Island Beyond GK II",2025-08-06,15,"TAKEAWAY",910.00,0.00,910.00,0.00,45.50,955.50,1,
"Coffee Island Beyond GK II",2025-08-06,16,"DINE IN",2350.00,0.00,2350.00,0.00,117.50,2467.50,4,
"Coffee Island Beyond GK II",2025-08-06,16,"TAKEAWAY",230.00,23.00,207.00,5.00,11.25,223.25,1,
"Coffee Island Beyond GK II",2025-08-06,17,"DINE IN",2812.50,0.00,2812.50,0.00,140.63,2953.13,5,
"Coffee Island Beyond GK II",2025-08-06,18,"DINE IN",810.00,0.00,810.00,0.00,40.50,850.50,4,
"Coffee Island Beyond GK II",2025-08-06,19,"DINE IN",3030.00,0.00,3030.00,0.00,151.50,3181.50,5,
"Coffee Island Beyond GK II",2025-08-06,19,"DELIVERY",750.00,375.00,375.00,0.00,18.75,393.75,1,
"Coffee Island Beyond GK II",2025-08-06,20,"DELIVERY",440.00,149.99,290.01,10.00,15.00,315.01,1,
"Coffee Island Beyond GK II",2025-08-06,20,"DINE IN",3660.95,6.00,3654.95,0.00,206.77,3861.72,5,
"Coffee Island Beyond GK II",2025-08-06,21,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,3,
"Coffee Island Beyond GK II",2025-08-06,22,"DINE IN",2301.66,460.33,1841.33,0.00,289.52,2130.85,1,
"Coffee Island Beyond GK II",2025-08-06,22,"TAKEAWAY",310.00,0.00,310.00,5.00,16.40,331.40,1,
"Coffee Island Beyond GK II",2025-08-06,22,"DELIVERY",250.00,100.00,150.00,10.00,8.00,168.00,1,
"Coffee Island Beyond GK II",2025-08-06,23,"DELIVERY",1792.50,866.00,926.50,10.00,46.82,983.32,2,
"Coffee Island Beyond GK II",2025-08-06,23,"DINE IN",612.50,0.00,612.50,0.00,30.63,643.13,2,
"Coffee Island Beyond GK II",2025-08-07,0,"DINE IN",350.00,0.00,350.00,0.00,17.50,367.50,1,
