All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island Beyond GK II",2025-06-04,23,"DINE IN",1660.00,0.00,1660.00,0.00,83.00,1743.00,4,
"Coffee Island Beyond GK II",2025-06-05,0,"DINE IN",1935.00,0.00,1935.00,0.00,96.76,2031.76,2,
"Coffee Island Beyond GK II",2025-06-05,1,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-06-05,3,"DINE IN",968.10,0.00,968.10,0.00,48.41,1016.51,2,
"Coffee Island Beyond GK II",2025-06-05,7,"TAKEAWAY",806.20,0.00,806.20,0.00,40.31,846.51,2,
"Coffee Island Beyond GK II",2025-06-05,7,"DINE IN",2580.00,0.00,2580.00,0.00,129.00,2709.00,2,
"Coffee Island Beyond GK II",2025-06-05,8,"DINE IN",870.00,0.00,870.00,0.00,43.50,913.50,2,
"Coffee Island Beyond GK II",2025-06-05,10,"DINE IN",1895.00,0.00,1895.00,0.00,94.75,1989.75,3,
"Coffee Island Beyond GK II",2025-06-05,10,"TAKEAWAY",152.54,0.00,152.54,0.00,27.46,180.00,1,
"Coffee Island Beyond GK II",2025-06-05,11,"DINE IN",2170.00,0.00,2170.00,0.00,108.51,2278.51,6,
"Coffee Island Beyond GK II",2025-06-05,11,"TAKEAWAY",658.75,0.00,658.75,0.00,32.94,691.69,2,
"Coffee Island Beyond GK II",2025-06-05,12,"TAKEAWAY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-06-05,12,"DINE IN",690.00,0.00,690.00,0.00,34.50,724.50,2,
"Coffee Island Beyond GK II",2025-06-05,13,"DINE IN",1040.00,112.00,928.00,0.00,46.40,974.40,2,
"Coffee Island Beyond GK II",2025-06-05,14,"DINE IN",1335.00,0.00,1335.00,0.00,66.75,1401.75,2,
"Coffee Island Beyond GK II",2025-06-05,15,"DINE IN",1902.50,0.00,1902.50,0.00,95.13,1997.63,3,
"Coffee Island Beyond GK II",2025-06-05,15,"TAKEAWAY",532.50,0.00,532.50,0.00,26.63,559.13,2,
"Coffee Island Beyond GK II",2025-06-05,15,"DELIVERY",257.14,50.00,207.14,0.00,10.36,217.50,1,
"Coffee Island Beyond GK II",2025-06-05,16,"DINE IN",3760.00,0.00,3760.00,0.00,188.00,3948.00,5,
"Coffee Island Beyond GK II",2025-06-05,16,"TAKEAWAY",1475.42,0.00,1475.42,0.00,122.58,1598.00,5,
"Coffee Island Beyond GK II",2025-06-05,17,"DINE IN",1680.00,0.00,1680.00,0.00,84.00,1764.00,3,
"Coffee Island Beyond GK II",2025-06-05,17,"TAKEAWAY",2342.50,264.00,2078.50,0.00,103.93,2182.43,6,
"Coffee Island Beyond GK II",2025-06-05,18,"DINE IN",5410.00,0.00,5410.00,0.00,270.50,5680.50,7,
"Coffee Island Beyond GK II",2025-06-05,18,"TAKEAWAY",330.00,0.00,330.00,0.00,16.50,346.50,1,
"Coffee Island Beyond GK II",2025-06-05,19,"DINE IN",4917.50,0.00,4917.50,0.00,245.88,5163.38,11,
"Coffee Island Beyond GK II",2025-06-05,19,"TAKEAWAY",620.00,0.00,620.00,0.00,31.00,651.00,2,
"Coffee Island Beyond GK II",2025-06-05,20,"DINE IN",2110.00,0.00,2110.00,0.00,105.50,2215.50,3,
"Coffee Island Beyond GK II",2025-06-05,20,"TAKEAWAY",1732.50,186.00,1546.50,0.00,77.33,1623.83,4,
"Coffee Island Beyond GK II",2025-06-05,21,"TAKEAWAY",1300.00,212.00,1088.00,0.00,54.40,1142.40,5,
"Coffee Island Beyond GK II",2025-06-05,21,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,2,
"Coffee Island Beyond GK II",2025-06-05,22,"TAKEAWAY",810.00,0.00,810.00,0.00,40.50,850.50,2,
"Coffee Island Beyond GK II",2025-06-05,22,"DINE IN",750.00,0.00,750.00,0.00,37.50,787.50,5,
"Coffee Island Beyond GK II",2025-06-06,0,"TAKEAWAY",478.10,132.00,346.10,0.00,17.31,363.41,2,
"Coffee Island Beyond GK II",2025-06-06,0,"DINE IN",1232.50,0.00,1232.50,0.00,61.63,1294.13,2,
"Coffee Island Beyond GK II",2025-06-06,1,"DINE IN",1370.00,0.00,1370.00,0.00,68.50,1438.50,1,
"Coffee Island Beyond GK II",2025-06-06,1,"DELIVERY",238.10,47.62,190.48,0.00,9.52,200.00,1,
"Coffee Island Beyond GK II",2025-06-06,2,"TAKEAWAY",1180.00,0.00,1180.00,0.00,59.00,1239.00,2,
"Coffee Island Beyond GK II",2025-06-06,3,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-06-06,6,"TAKEAWAY",560.00,112.00,448.00,0.00,22.40,470.40,1,
"Coffee Island Beyond GK II",2025-06-06,7,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-06-06,7,"TAKEAWAY",1151.96,200.00,951.96,0.00,81.12,1033.08,1,
"Coffee Island Beyond GK II",2025-06-06,8,"TAKEAWAY",960.00,0.00,960.00,0.00,48.00,1008.00,2,
"Coffee Island Beyond GK II",2025-06-06,9,"TAKEAWAY",210.00,0.00,210.00,0.00,10.50,220.50,1,
"Coffee Island Beyond GK II",2025-06-06,10,"TAKEAWAY",506.25,0.00,506.25,0.00,25.31,531.56,2,
"Coffee Island Beyond GK II",2025-06-06,10,"DINE IN",38.00,0.00,38.00,5.00,2.80,45.80,1,
"Coffee Island Beyond GK II",2025-06-06,10,"DELIVERY",533.34,50.00,483.34,0.00,24.17,507.51,1,
"Coffee Island Beyond GK II",2025-06-06,11,"DINE IN",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-06-06,11,"DELIVERY",476.19,50.00,426.19,0.00,21.31,447.50,1,
"Coffee Island Beyond GK II",2025-06-06,11,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-06-06,12,"DINE IN",1692.50,0.00,1692.50,0.00,84.63,1777.13,3,
"Coffee Island Beyond GK II",2025-06-06,12,"TAKEAWAY",1460.00,0.00,1460.00,0.00,73.00,1533.00,5,
"Coffee Island Beyond GK II",2025-06-06,13,"TAKEAWAY",1078.00,0.00,1078.00,5.00,54.80,1137.80,4,
"Coffee Island Beyond GK II",2025-06-06,13,"DELIVERY",219.05,43.81,175.24,0.00,8.76,184.00,1,
"Coffee Island Beyond GK II",2025-06-06,13,"DINE IN",2310.00,76.00,2234.00,0.00,111.70,2345.70,4,
"Coffee Island Beyond GK II",2025-06-06,14,"TAKEAWAY",1095.76,0.00,1095.76,5.00,87.64,1188.40,4,
"Coffee Island Beyond GK II",2025-06-06,14,"ONLINE",38.00,0.00,38.00,55.00,11.80,104.80,1,
"Coffee Island Beyond GK II",2025-06-06,14,"DINE IN",1060.00,0.00,1060.00,0.00,53.00,1113.00,3,
"Coffee Island Beyond GK II",2025-06-06,15,"DINE IN",1085.00,0.00,1085.00,0.00,54.25,1139.25,2,
"Coffee Island Beyond GK II",2025-06-06,16,"DINE IN",4341.25,0.00,4341.25,0.00,217.06,4558.31,9,
"Coffee Island Beyond GK II",2025-06-06,17,"DINE IN",1707.50,0.00,1707.50,0.00,85.38,1792.88,3,
"Coffee Island Beyond GK II",2025-06-06,17,"TAKEAWAY",1595.37,200.00,1395.37,0.00,101.64,1497.01,2,
"Coffee Island Beyond GK II",2025-06-06,18,"DINE IN",4755.00,118.00,4637.00,0.00,231.86,4868.86,9,
"Coffee Island Beyond GK II",2025-06-06,18,"TAKEAWAY",850.00,0.00,850.00,0.00,42.50,892.50,2,
"Coffee Island Beyond GK II",2025-06-06,19,"DINE IN",4226.25,100.00,4126.25,0.00,206.31,4332.56,8,
"Coffee Island Beyond GK II",2025-06-06,19,"TAKEAWAY",500.00,0.00,500.00,0.00,25.00,525.00,1,
"Coffee Island Beyond GK II",2025-06-06,20,"DINE IN",4967.50,0.00,4967.50,0.00,248.39,5215.89,9,
"Coffee Island Beyond GK II",2025-06-06,20,"TAKEAWAY",722.50,100.00,622.50,5.00,32.03,659.53,2,
"Coffee Island Beyond GK II",2025-06-06,21,"DINE IN",3149.00,139.80,3009.20,0.00,150.46,3159.66,5,
"Coffee Island Beyond GK II",2025-06-06,21,"TAKEAWAY",1562.50,0.00,1562.50,0.00,78.13,1640.63,2,
"Coffee Island Beyond GK II",2025-06-06,22,"DINE IN",2150.00,0.00,2150.00,0.00,107.50,2257.50,5,
"Coffee Island Beyond GK II",2025-06-06,22,"TAKEAWAY",1690.00,0.00,1690.00,0.00,84.50,1774.50,4,
"Coffee Island Beyond GK II",2025-06-06,23,"DINE IN",526.78,0.00,526.78,0.00,45.72,572.50,2,
"Coffee Island Beyond GK II",2025-06-07,0,"TAKEAWAY",1370.00,0.00,1370.00,0.00,68.50,1438.50,4,
"Coffee Island Beyond GK II",2025-06-07,1,"DINE IN",1060.00,0.00,1060.00,0.00,53.00,1113.00,1,
"Coffee Island Beyond GK II",2025-06-07,2,"TAKEAWAY",3110.67,100.00,3010.67,5.00,293.23,3308.90,4,
"Coffee Island Beyond GK II",2025-06-07,3,"TAKEAWAY",1096.20,0.00,1096.20,0.00,54.81,1151.01,2,
"Coffee Island Beyond GK II",2025-06-07,4,"TAKEAWAY",2523.52,0.00,2523.52,0.00,174.99,2698.51,2,
"Coffee Island Beyond GK II",2025-06-07,6,"TAKEAWAY",580.00,0.00,580.00,0.00,29.00,609.00,2,
"Coffee Island Beyond GK II",2025-06-07,8,"DINE IN",380.00,0.00,380.00,0.00,19.00,399.00,1,
"Coffee Island Beyond GK II",2025-06-07,8,"TAKEAWAY",1072.50,0.00,1072.50,0.00,53.63,1126.13,1,
"Coffee Island Beyond GK II",2025-06-07,9,"DINE IN",1470.00,0.00,1470.00,0.00,73.50,1543.50,3,
"Coffee Island Beyond GK II",2025-06-07,9,"TAKEAWAY",1380.00,0.00,1380.00,0.00,108.00,1488.00,4,
"Coffee Island Beyond GK II",2025-06-07,10,"DINE IN",3390.00,0.00,3390.00,0.00,169.50,3559.50,6,
"Coffee Island Beyond GK II",2025-06-07,10,"TAKEAWAY",322.50,0.00,322.50,0.00,16.13,338.63,1,
"Coffee Island Beyond GK II",2025-06-07,11,"TAKEAWAY",788.10,61.62,726.48,0.00,36.32,762.80,2,
"Coffee Island Beyond GK II",2025-06-07,11,"DINE IN",1410.00,0.00,1410.00,0.00,70.50,1480.50,3,
"Coffee Island Beyond GK II",2025-06-07,12,"DINE IN",3626.25,0.00,3626.25,0.00,181.31,3807.56,7,
"Coffee Island Beyond GK II",2025-06-07,12,"TAKEAWAY",632.50,0.00,632.50,0.00,31.63,664.13,2,
"Coffee Island Beyond GK II",2025-06-07,13,"DINE IN",2125.00,0.00,2125.00,0.00,106.26,2231.26,4,
"Coffee Island Beyond GK II",2025-06-07,13,"TAKEAWAY",540.00,0.00,540.00,0.00,27.00,567.00,2,
"Coffee Island Beyond GK II",2025-06-07,14,"DINE IN",2345.00,0.00,2345.00,0.00,117.25,2462.25,6,
"Coffee Island Beyond GK II",2025-06-07,15,"DINE IN",1819.78,0.00,1819.78,0.00,138.41,1958.19,6,
"Coffee Island Beyond GK II",2025-06-07,15,"TAKEAWAY",605.00,0.00,605.00,0.00,30.25,635.25,1,
"Coffee Island Beyond GK II",2025-06-07,16,"TAKEAWAY",4830.26,0.00,4830.26,0.00,269.50,5099.76,10,
"Coffee Island Beyond GK II",2025-06-07,16,"DINE IN",2180.00,0.00,2180.00,0.00,109.00,2289.00,5,
"Coffee Island Beyond GK II",2025-06-07,17,"DINE IN",4885.00,154.00,4731.00,0.00,236.56,4967.56,10,
"Coffee Island Beyond GK II",2025-06-07,17,"TAKEAWAY",1130.00,92.00,1038.00,0.00,51.90,1089.90,3,
"Coffee Island Beyond GK II",2025-06-07,18,"TAKEAWAY",3037.50,0.00,3037.50,0.00,151.88,3189.38,6,
"Coffee Island Beyond GK II",2025-06-07,18,"DINE IN",4032.50,0.00,4032.50,0.00,201.63,4234.13,7,
"Coffee Island Beyond GK II",2025-06-07,19,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-06-07,19,"DINE IN",7740.00,196.00,7544.00,0.00,377.20,7921.20,10,
"Coffee Island Beyond GK II",2025-06-07,20,"TAKEAWAY",1100.00,0.00,1100.00,5.00,55.90,1160.90,1,
"Coffee Island Beyond GK II",2025-06-07,20,"DINE IN",4727.75,0.00,4727.75,0.00,296.87,5024.62,6,
"Coffee Island Beyond GK II",2025-06-07,21,"DINE IN",4785.00,0.00,4785.00,0.00,239.26,5024.26,8,
"Coffee Island Beyond GK II",2025-06-07,21,"TAKEAWAY",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-06-07,22,"TAKEAWAY",1480.00,200.00,1280.00,10.00,65.80,1355.80,3,
"Coffee Island Beyond GK II",2025-06-07,22,"DINE IN",2312.50,0.00,2312.50,0.00,115.63,2428.13,8,
"Coffee Island Beyond GK II",2025-06-07,23,"TAKEAWAY",1234.41,0.00,1234.41,0.00,76.59,1311.00,3,
"Coffee Island Beyond GK II",2025-06-08,0,"DINE IN",2422.50,0.00,2422.50,0.00,121.13,2543.63,4,
"Coffee Island Beyond GK II",2025-06-08,1,"DINE IN",1105.00,0.00,1105.00,0.00,55.25,1160.25,1,
"Coffee Island Beyond GK II",2025-06-08,2,"DINE IN",2420.00,0.00,2420.00,0.00,121.00,2541.00,3,
"Coffee Island Beyond GK II",2025-06-08,3,"DINE IN",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-06-08,6,"DINE IN",1180.00,0.00,1180.00,0.00,59.00,1239.00,2,
"Coffee Island Beyond GK II",2025-06-08,7,"DINE IN",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-06-08,9,"TAKEAWAY",540.00,0.00,540.00,0.00,27.00,567.00,2,
"Coffee Island Beyond GK II",2025-06-08,9,"DINE IN",1412.50,0.00,1412.50,0.00,70.63,1483.13,2,
"Coffee Island Beyond GK II",2025-06-08,10,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,3,
"Coffee Island Beyond GK II",2025-06-08,11,"DINE IN",3440.00,112.00,3328.00,0.00,166.40,3494.40,8,
"Coffee Island Beyond GK II",2025-06-08,11,"TAKEAWAY",460.00,0.00,460.00,0.00,23.00,483.00,2,
"Coffee Island Beyond GK II",2025-06-08,12,"DINE IN",3582.50,0.00,3582.50,0.00,179.13,3761.63,5,
"Coffee Island Beyond GK II",2025-06-08,12,"TAKEAWAY",1230.00,0.00,1230.00,0.00,61.50,1291.50,4,
"Coffee Island Beyond GK II",2025-06-08,13,"TAKEAWAY",1172.50,0.00,1172.50,0.00,58.63,1231.13,4,
"Coffee Island Beyond GK II",2025-06-08,13,"DINE IN",1560.00,0.00,1560.00,0.00,78.00,1638.00,3,
"Coffee Island Beyond GK II",2025-06-08,14,"DINE IN",770.00,0.00,770.00,0.00,38.50,808.50,2,
"Coffee Island Beyond GK II",2025-06-08,14,"TAKEAWAY",460.00,0.00,460.00,0.00,23.00,483.00,1,
"Coffee Island Beyond GK II",2025-06-08,15,"DINE IN",1672.50,0.00,1672.50,0.00,83.63,1756.13,4,
"Coffee Island Beyond GK II",2025-06-08,15,"TAKEAWAY",1270.00,0.00,1270.00,0.00,63.50,1333.50,4,
"Coffee Island Beyond GK II",2025-06-08,16,"TAKEAWAY",2435.24,0.00,2435.24,0.00,121.76,2557.00,6,
"Coffee Island Beyond GK II",2025-06-08,16,"DINE IN",1632.50,0.00,1632.50,0.00,81.63,1714.13,3,
"Coffee Island Beyond GK II",2025-06-08,17,"TAKEAWAY",960.00,92.00,868.00,0.00,43.40,911.40,2,
"Coffee Island Beyond GK II",2025-06-08,17,"DINE IN",4142.50,0.00,4142.50,0.00,207.13,4349.63,6,
"Coffee Island Beyond GK II",2025-06-08,18,"TAKEAWAY",1337.10,0.00,1337.10,5.00,91.80,1433.90,2,
"Coffee Island Beyond GK II",2025-06-08,18,"DINE IN",3702.50,0.00,3702.50,0.00,185.13,3887.63,6,
"Coffee Island Beyond GK II",2025-06-08,19,"DINE IN",4735.00,174.00,4561.00,0.00,228.06,4789.06,8,
"Coffee Island Beyond GK II",2025-06-08,20,"DINE IN",8135.60,984.75,7150.85,0.00,357.56,7508.41,7,
"Coffee Island Beyond GK II",2025-06-08,20,"TAKEAWAY",432.50,0.00,432.50,0.00,21.63,454.13,2,
"Coffee Island Beyond GK II",2025-06-08,21,"DELIVERY",457.15,0.00,457.15,10.00,23.36,490.51,1,
"Coffee Island Beyond GK II",2025-06-08,21,"DINE IN",3232.50,0.00,3232.50,0.00,161.63,3394.13,5,
"Coffee Island Beyond GK II",2025-06-08,21,"TAKEAWAY",114.41,0.00,114.41,0.00,20.59,135.00,1,
"Coffee Island Beyond GK II",2025-06-08,22,"TAKEAWAY",610.00,100.00,510.00,5.00,26.40,541.40,2,
"Coffee Island Beyond GK II",2025-06-08,22,"DINE IN",1142.50,15.00,1127.50,0.00,56.37,1183.87,3,
"Coffee Island Beyond GK II",2025-06-08,23,"TAKEAWAY",1390.00,0.00,1390.00,0.00,69.50,1459.50,2,
"Coffee Island Beyond GK II",2025-06-09,0,"DINE IN",1140.00,0.00,1140.00,0.00,57.00,1197.00,2,
"Coffee Island Beyond GK II",2025-06-09,0,"TAKEAWAY",890.00,44.00,846.00,5.00,43.20,894.20,1,
"Coffee Island Beyond GK II",2025-06-09,1,"TAKEAWAY",560.00,0.00,560.00,0.00,28.00,588.00,1,
"Coffee Island Beyond GK II",2025-06-09,1,"DINE IN",714.91,0.00,714.91,0.00,74.09,789.00,2,
"Coffee Island Beyond GK II",2025-06-09,2,"DELIVERY",714.30,50.00,664.30,0.00,33.21,697.51,1,
"Coffee Island Beyond GK II",2025-06-09,2,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-06-09,3,"TAKEAWAY",1290.00,0.00,1290.00,0.00,64.50,1354.50,1,
"Coffee Island Beyond GK II",2025-06-09,3,"DINE IN",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-06-09,6,"DINE IN",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-06-09,8,"DINE IN",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-06-09,9,"TAKEAWAY",250.00,0.00,250.00,0.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-06-09,9,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-06-09,10,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-06-09,10,"DINE IN",420.00,0.00,420.00,0.00,21.00,441.00,2,
"Coffee Island Beyond GK II",2025-06-09,10,"DELIVERY",200.00,40.00,160.00,0.00,8.00,168.00,1,
"Coffee Island Beyond GK II",2025-06-09,11,"DINE IN",572.50,0.00,572.50,0.00,28.63,601.13,1,
"Coffee Island Beyond GK II",2025-06-09,11,"TAKEAWAY",770.00,154.00,616.00,0.00,30.80,646.80,1,
"Coffee Island Beyond GK II",2025-06-09,12,"DINE IN",3518.35,0.00,3518.35,0.00,189.03,3707.38,5,
"Coffee Island Beyond GK II",2025-06-09,12,"DELIVERY",1838.08,87.50,1750.58,0.00,87.50,1838.08,3,
"Coffee Island Beyond GK II",2025-06-09,13,"DELIVERY",257.14,0.00,257.14,10.00,13.36,280.50,1,
"Coffee Island Beyond GK II",2025-06-09,13,"TAKEAWAY",737.50,0.00,737.50,0.00,36.88,774.38,1,
"Coffee Island Beyond GK II",2025-06-09,13,"DINE IN",1020.00,0.00,1020.00,0.00,51.00,1071.00,2,
"Coffee Island Beyond GK II",2025-06-09,14,"DINE IN",1040.00,0.00,1040.00,0.00,52.00,1092.00,3,
"Coffee Island Beyond GK II",2025-06-09,14,"DELIVERY",514.28,0.00,514.28,0.00,25.71,539.99,1,
"Coffee Island Beyond GK II",2025-06-09,15,"DINE IN",270.00,0.00,270.00,0.00,13.50,283.50,1,
"Coffee Island Beyond GK II",2025-06-09,15,"TAKEAWAY",322.50,0.00,322.50,0.00,16.13,338.63,1,
"Coffee Island Beyond GK II",2025-06-09,16,"TAKEAWAY",540.00,0.00,540.00,0.00,27.00,567.00,2,
"Coffee Island Beyond GK II",2025-06-09,16,"DINE IN",2525.00,76.00,2449.00,0.00,122.45,2571.45,4,
"Coffee Island Beyond GK II",2025-06-09,17,"DINE IN",18255.73,13674.41,4581.32,0.00,244.70,4826.02,11,
"Coffee Island Beyond GK II",2025-06-09,17,"DELIVERY",295.24,50.00,245.24,0.00,12.26,257.50,1,
"Coffee Island Beyond GK II",2025-06-09,18,"DINE IN",3050.00,0.00,3050.00,0.00,152.50,3202.50,3,
"Coffee Island Beyond GK II",2025-06-09,19,"DINE IN",10316.97,0.00,10316.97,0.00,531.48,10848.45,16,
"Coffee Island Beyond GK II",2025-06-09,19,"DELIVERY",514.28,100.71,413.57,10.00,21.18,444.75,2,
"Coffee Island Beyond GK II",2025-06-09,19,"TAKEAWAY",753.00,50.00,703.00,5.00,127.44,835.44,1,
"Coffee Island Beyond GK II",2025-06-09,20,"DINE IN",6472.50,200.00,6272.50,0.00,313.63,6586.13,6,
"Coffee Island Beyond GK II",2025-06-09,20,"TAKEAWAY",342.50,0.00,342.50,0.00,17.13,359.63,1,
"Coffee Island Beyond GK II",2025-06-09,20,"DELIVERY",200.00,0.00,200.00,0.00,10.00,210.00,1,
"Coffee Island Beyond GK II",2025-06-09,21,"DINE IN",4647.28,0.00,4647.28,0.00,276.22,4923.50,8,
"Coffee Island Beyond GK II",2025-06-09,21,"TAKEAWAY",38.10,0.00,38.10,0.00,1.91,40.01,1,
"Coffee Island Beyond GK II",2025-06-09,22,"DINE IN",950.00,0.00,950.00,0.00,47.50,997.50,3,
"Coffee Island Beyond GK II",2025-06-09,23,"TAKEAWAY",1130.00,100.00,1030.00,5.00,123.90,1158.90,3,
"Coffee Island Beyond GK II",2025-06-09,23,"DINE IN",600.00,0.00,600.00,0.00,30.00,630.00,2,
"Coffee Island Beyond GK II",2025-06-10,1,"TAKEAWAY",252.54,0.00,252.54,0.00,45.46,298.00,1,
"Coffee Island Beyond GK II",2025-06-10,2,"TAKEAWAY",3394.25,0.00,3394.25,0.00,359.00,3753.25,4,
"Coffee Island Beyond GK II",2025-06-10,2,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,3,
"Coffee Island Beyond GK II",2025-06-10,3,"DELIVERY",139.00,0.00,139.00,0.00,6.95,145.95,1,
"Coffee Island Beyond GK II",2025-06-10,5,"DELIVERY",971.43,0.00,971.43,0.00,48.57,1020.00,1,
"Coffee Island Beyond GK II",2025-06-10,8,"ONLINE",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-06-10,8,"DINE IN",460.00,0.00,460.00,0.00,23.00,483.00,1,
"Coffee Island Beyond GK II",2025-06-10,9,"DINE IN",790.00,0.00,790.00,0.00,39.50,829.50,1,
"Coffee Island Beyond GK II",2025-06-10,10,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-06-10,10,"DINE IN",660.00,0.00,660.00,0.00,33.00,693.00,1,
"Coffee Island Beyond GK II",2025-06-10,11,"TAKEAWAY",600.00,100.00,500.00,5.00,90.90,595.90,1,
