All the values shown here are in INR.

Outlet Name,Date,Hour,Tab,Sale,Discount,Net Sale,Total Charges,Total Tax,Gross Sale,NOB,
"Coffee Island Beyond GK II",2025-12-01,14,"DELIVERY",310.00,155.00,155.00,30.00,9.25,194.25,1,
"Coffee Island Beyond GK II",2025-12-01,14,"DINE IN",440.00,23.00,417.00,0.00,20.85,437.85,2,
"Coffee Island Beyond GK II",2025-12-01,15,"DINE IN",3537.10,0.00,3537.10,0.00,176.86,3713.96,6,
"Coffee Island Beyond GK II",2025-12-01,15,"DELIVERY",960.00,480.00,480.00,30.00,25.50,535.50,1,
"Coffee Island Beyond GK II",2025-12-01,16,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2025-12-01,16,"DINE IN",3095.00,392.00,2703.00,0.00,135.15,2838.15,4,
"Coffee Island Beyond GK II",2025-12-01,17,"DINE IN",3444.00,391.00,3053.00,0.00,152.65,3205.65,5,
"Coffee Island Beyond GK II",2025-12-01,17,"DELIVERY",2170.00,1060.00,1110.00,90.00,60.00,1260.00,4,
"Coffee Island Beyond GK II",2025-12-01,18,"DINE IN",570.00,259.00,311.00,0.00,15.55,326.55,1,
"Coffee Island Beyond GK II",2025-12-01,19,"TAKEAWAY",2281.49,102.00,2179.49,0.00,108.97,2288.46,2,
"Coffee Island Beyond GK II",2025-12-01,20,"TAKEAWAY",1050.00,0.00,1050.00,0.00,52.50,1102.50,3,
"Coffee Island Beyond GK II",2025-12-01,20,"DINE IN",730.00,0.00,730.00,0.00,36.50,766.50,2,
"Coffee Island Beyond GK II",2025-12-01,21,"TAKEAWAY",580.00,0.00,580.00,0.00,29.00,609.00,1,
"Coffee Island Beyond GK II",2025-12-01,21,"DINE IN",290.00,0.00,290.00,0.00,14.50,304.50,1,
"Coffee Island Beyond GK II",2025-12-01,22,"DINE IN",2155.00,538.75,1616.25,0.00,80.85,1697.10,3,
"Coffee Island Beyond GK II",2025-12-01,23,"TAKEAWAY",1320.00,0.00,1320.00,0.00,66.00,1386.00,5,
"Coffee Island Beyond GK II",2025-12-01,23,"DINE IN",100.85,0.00,100.85,0.00,5.04,105.89,1,
"Coffee Island Beyond GK II",2025-12-02,0,"DELIVERY",1588.39,477.67,1110.72,70.00,59.05,1239.77,3,
"Coffee Island Beyond GK II",2025-12-02,0,"DINE IN",1240.00,0.00,1240.00,0.00,62.00,1302.00,2,
"Coffee Island Beyond GK II",2025-12-02,1,"TAKEAWAY",690.00,492.00,198.00,10.00,11.70,219.70,3,
"Coffee Island Beyond GK II",2025-12-02,1,"DINE IN",840.00,0.00,840.00,0.00,42.00,882.00,1,
"Coffee Island Beyond GK II",2025-12-02,2,"DELIVERY",360.00,205.00,155.00,20.00,8.75,183.75,1,
"Coffee Island Beyond GK II",2025-12-02,2,"DINE IN",438.10,0.00,438.10,0.00,21.91,460.01,2,
"Coffee Island Beyond GK II",2025-12-02,4,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-12-02,4,"DELIVERY",390.00,0.00,390.00,30.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-12-02,6,"DELIVERY",300.00,125.00,175.00,30.00,10.25,215.25,1,
"Coffee Island Beyond GK II",2025-12-02,8,"DINE IN",596.00,0.00,596.00,0.00,29.80,625.80,4,
"Coffee Island Beyond GK II",2025-12-02,8,"DELIVERY",280.00,140.00,140.00,30.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2025-12-02,9,"DELIVERY",1451.61,500.00,951.61,100.00,52.58,1104.19,4,
"Coffee Island Beyond GK II",2025-12-02,10,"DELIVERY",1180.00,560.00,620.00,70.00,34.50,724.50,3,
"Coffee Island Beyond GK II",2025-12-02,10,"DINE IN",737.00,0.00,737.00,0.00,36.85,773.85,5,
"Coffee Island Beyond GK II",2025-12-02,11,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2025-12-02,11,"DELIVERY",342.00,125.00,217.00,20.00,23.81,260.81,1,
"Coffee Island Beyond GK II",2025-12-02,12,"DELIVERY",1420.00,550.00,870.00,60.00,46.50,976.50,3,
"Coffee Island Beyond GK II",2025-12-02,12,"DINE IN",420.00,0.00,420.00,0.00,21.00,441.00,2,
"Coffee Island Beyond GK II",2025-12-02,13,"TAKEAWAY",424.92,0.00,424.92,0.00,21.25,446.17,1,
"Coffee Island Beyond GK II",2025-12-02,13,"DINE IN",3358.00,87.90,3270.10,0.00,163.51,3433.61,4,
"Coffee Island Beyond GK II",2025-12-02,13,"DELIVERY",870.00,435.00,435.00,40.00,23.75,498.75,2,
"Coffee Island Beyond GK II",2025-12-02,14,"DINE IN",280.00,0.00,280.00,0.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-12-02,14,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2025-12-02,15,"DELIVERY",720.00,360.00,360.00,20.00,19.00,399.00,1,
"Coffee Island Beyond GK II",2025-12-02,15,"DINE IN",1720.00,320.50,1399.50,0.00,69.98,1469.48,4,
"Coffee Island Beyond GK II",2025-12-02,16,"DINE IN",1010.00,300.00,710.00,0.00,35.50,745.50,1,
"Coffee Island Beyond GK II",2025-12-02,16,"TAKEAWAY",1960.00,431.00,1529.00,5.00,77.35,1611.35,3,
"Coffee Island Beyond GK II",2025-12-02,16,"DELIVERY",590.00,280.00,310.00,20.00,16.50,346.50,1,
"Coffee Island Beyond GK II",2025-12-02,17,"TAKEAWAY",350.00,0.00,350.00,0.00,17.50,367.50,1,
"Coffee Island Beyond GK II",2025-12-02,18,"TAKEAWAY",76.20,0.00,76.20,0.00,3.81,80.01,1,
"Coffee Island Beyond GK II",2025-12-02,18,"DINE IN",310.00,31.00,279.00,0.00,13.95,292.95,1,
"Coffee Island Beyond GK II",2025-12-02,18,"DELIVERY",930.00,465.00,465.00,30.00,24.75,519.75,1,
"Coffee Island Beyond GK II",2025-12-02,19,"TAKEAWAY",3621.00,0.00,3621.00,0.00,181.05,3802.05,2,
"Coffee Island Beyond GK II",2025-12-02,19,"DINE IN",330.00,0.00,330.00,0.00,16.50,346.50,1,
"Coffee Island Beyond GK II",2025-12-02,20,"TAKEAWAY",370.00,0.00,370.00,0.00,18.50,388.50,1,
"Coffee Island Beyond GK II",2025-12-02,20,"DINE IN",3316.78,160.00,3156.78,0.00,157.85,3314.63,2,
"Coffee Island Beyond GK II",2025-12-02,21,"TAKEAWAY",3037.05,524.00,2513.05,20.00,115.75,2648.80,6,
"Coffee Island Beyond GK II",2025-12-02,21,"DINE IN",1400.00,0.00,1400.00,0.00,70.00,1470.00,1,
"Coffee Island Beyond GK II",2025-12-02,22,"DINE IN",3565.00,767.00,2798.00,0.00,139.92,2937.92,4,
"Coffee Island Beyond GK II",2025-12-02,22,"TAKEAWAY",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-12-02,23,"DINE IN",1020.00,178.75,841.25,0.00,42.07,883.32,2,
"Coffee Island Beyond GK II",2025-12-02,23,"DELIVERY",720.00,360.00,360.00,20.00,19.00,399.00,1,
"Coffee Island Beyond GK II",2025-12-03,0,"TAKEAWAY",1028.95,100.85,928.10,0.00,46.41,974.51,2,
"Coffee Island Beyond GK II",2025-12-03,1,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-12-03,1,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-12-03,2,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-12-03,6,"DELIVERY",340.00,80.00,260.00,20.00,14.00,294.00,1,
"Coffee Island Beyond GK II",2025-12-03,7,"TAKEAWAY",528.00,0.00,528.00,0.00,26.40,554.40,2,
"Coffee Island Beyond GK II",2025-12-03,7,"DINE IN",439.00,44.00,395.00,0.00,19.75,414.75,2,
"Coffee Island Beyond GK II",2025-12-03,8,"DINE IN",508.00,0.00,508.00,0.00,25.40,533.40,3,
"Coffee Island Beyond GK II",2025-12-03,8,"DELIVERY",550.00,275.00,275.00,20.00,14.75,309.75,1,
"Coffee Island Beyond GK II",2025-12-03,9,"DINE IN",298.00,0.00,298.00,0.00,14.90,312.90,1,
"Coffee Island Beyond GK II",2025-12-03,10,"DELIVERY",1880.00,780.00,1100.00,80.00,59.00,1239.00,4,
"Coffee Island Beyond GK II",2025-12-03,11,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2025-12-03,12,"DINE IN",260.00,61.00,199.00,0.00,9.95,208.95,1,
"Coffee Island Beyond GK II",2025-12-03,12,"DELIVERY",2630.00,859.48,1770.52,60.00,91.52,1922.04,2,
"Coffee Island Beyond GK II",2025-12-03,13,"DELIVERY",320.00,160.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-12-03,13,"DINE IN",2680.00,689.50,1990.50,0.00,99.55,2090.05,4,
"Coffee Island Beyond GK II",2025-12-03,13,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island Beyond GK II",2025-12-03,14,"DINE IN",230.00,57.50,172.50,0.00,8.63,181.13,1,
"Coffee Island Beyond GK II",2025-12-03,14,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-12-03,14,"DELIVERY",630.00,315.00,315.00,40.00,17.75,372.75,2,
"Coffee Island Beyond GK II",2025-12-03,15,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2025-12-03,15,"DINE IN",3108.10,84.00,3024.10,0.00,151.21,3175.31,5,
"Coffee Island Beyond GK II",2025-12-03,15,"TAKEAWAY",730.00,0.00,730.00,0.00,36.50,766.50,3,
"Coffee Island Beyond GK II",2025-12-03,16,"DELIVERY",2160.00,884.00,1276.00,60.00,66.80,1402.80,3,
"Coffee Island Beyond GK II",2025-12-03,16,"DINE IN",3258.00,597.00,2661.00,0.00,133.06,2794.06,4,
"Coffee Island Beyond GK II",2025-12-03,17,"DINE IN",1480.00,31.00,1449.00,0.00,72.45,1521.45,3,
"Coffee Island Beyond GK II",2025-12-03,17,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island Beyond GK II",2025-12-03,18,"TAKEAWAY",1020.00,69.00,951.00,0.00,34.05,985.05,3,
"Coffee Island Beyond GK II",2025-12-03,19,"DINE IN",190.00,0.00,190.00,0.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-12-03,20,"TAKEAWAY",670.00,230.00,440.00,0.00,22.00,462.00,3,
"Coffee Island Beyond GK II",2025-12-03,20,"DINE IN",1340.00,398.50,941.50,0.00,47.09,988.59,2,
"Coffee Island Beyond GK II",2025-12-03,22,"DELIVERY",960.00,476.00,484.00,50.00,26.70,560.70,2,
"Coffee Island Beyond GK II",2025-12-03,22,"TAKEAWAY",490.00,0.00,490.00,0.00,24.50,514.50,1,
"Coffee Island Beyond GK II",2025-12-03,23,"DELIVERY",410.00,0.00,410.00,20.00,21.50,451.50,1,
"Coffee Island Beyond GK II",2025-12-03,23,"DINE IN",340.00,85.00,255.00,0.00,12.75,267.75,1,
"Coffee Island Beyond GK II",2025-12-03,23,"TAKEAWAY",1920.00,163.00,1757.00,0.00,87.85,1844.85,2,
"Coffee Island Beyond GK II",2025-12-04,0,"TAKEAWAY",230.00,230.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-12-04,0,"DELIVERY",600.00,135.00,465.00,30.00,24.75,519.75,1,
"Coffee Island Beyond GK II",2025-12-04,0,"DINE IN",1030.00,28.00,1002.00,0.00,50.10,1052.10,5,
"Coffee Island Beyond GK II",2025-12-04,1,"TAKEAWAY",1200.00,0.00,1200.00,0.00,60.00,1260.00,2,
"Coffee Island Beyond GK II",2025-12-04,1,"DINE IN",1810.00,77.50,1732.50,0.00,86.63,1819.13,2,
"Coffee Island Beyond GK II",2025-12-04,3,"DELIVERY",800.00,400.00,400.00,60.00,23.00,483.00,2,
"Coffee Island Beyond GK II",2025-12-04,4,"DELIVERY",230.00,90.00,140.00,20.00,8.00,168.00,1,
"Coffee Island Beyond GK II",2025-12-04,7,"DINE IN",660.00,0.00,660.00,0.00,33.00,693.00,1,
"Coffee Island Beyond GK II",2025-12-04,8,"DINE IN",745.00,0.00,745.00,0.00,37.25,782.25,4,
"Coffee Island Beyond GK II",2025-12-04,9,"DELIVERY",695.00,160.00,535.00,30.00,28.25,593.25,1,
"Coffee Island Beyond GK II",2025-12-04,11,"DINE IN",1949.61,111.61,1838.00,0.00,91.90,1929.90,4,
"Coffee Island Beyond GK II",2025-12-04,11,"DELIVERY",1370.00,685.00,685.00,80.00,38.25,803.25,4,
"Coffee Island Beyond GK II",2025-12-04,12,"DELIVERY",960.00,480.00,480.00,40.00,26.00,546.00,2,
"Coffee Island Beyond GK II",2025-12-04,12,"DINE IN",2444.94,332.94,2112.00,0.00,105.60,2217.60,4,
"Coffee Island Beyond GK II",2025-12-04,12,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-12-04,13,"DELIVERY",300.00,150.00,150.00,20.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2025-12-04,13,"DINE IN",230.00,0.00,230.00,0.00,11.50,241.50,2,
"Coffee Island Beyond GK II",2025-12-04,14,"DINE IN",711.50,93.75,617.75,0.00,30.89,648.64,2,
"Coffee Island Beyond GK II",2025-12-04,14,"TAKEAWAY",230.00,131.00,99.00,5.00,5.85,109.85,1,
"Coffee Island Beyond GK II",2025-12-04,14,"DELIVERY",630.00,315.00,315.00,20.00,16.75,351.75,1,
"Coffee Island Beyond GK II",2025-12-04,15,"DINE IN",1280.00,40.00,1240.00,0.00,62.00,1302.00,3,
"Coffee Island Beyond GK II",2025-12-04,16,"TAKEAWAY",2820.00,0.00,2820.00,0.00,141.00,2961.00,4,
"Coffee Island Beyond GK II",2025-12-04,16,"DELIVERY",2040.00,804.99,1235.01,80.00,65.76,1380.77,3,
"Coffee Island Beyond GK II",2025-12-04,16,"DINE IN",660.00,165.00,495.00,0.00,24.76,519.76,1,
"Coffee Island Beyond GK II",2025-12-04,17,"TAKEAWAY",2290.00,300.00,1990.00,5.00,100.40,2095.40,5,
"Coffee Island Beyond GK II",2025-12-04,17,"DINE IN",680.00,0.00,680.00,0.00,34.00,714.00,1,
"Coffee Island Beyond GK II",2025-12-04,17,"DELIVERY",565.00,190.00,375.00,50.00,21.25,446.25,2,
"Coffee Island Beyond GK II",2025-12-04,18,"DINE IN",1300.00,0.00,1300.00,0.00,65.00,1365.00,3,
"Coffee Island Beyond GK II",2025-12-04,18,"DELIVERY",310.00,155.00,155.00,20.00,8.75,183.75,1,
"Coffee Island Beyond GK II",2025-12-04,18,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-12-04,19,"DINE IN",1906.25,443.00,1463.25,0.00,73.16,1536.41,4,
"Coffee Island Beyond GK II",2025-12-04,19,"DELIVERY",230.00,0.00,230.00,20.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-12-04,20,"DINE IN",1050.00,0.00,1050.00,0.00,52.50,1102.50,4,
"Coffee Island Beyond GK II",2025-12-04,20,"DELIVERY",310.00,80.00,230.00,20.00,12.50,262.50,1,
"Coffee Island Beyond GK II",2025-12-04,21,"DELIVERY",710.00,320.00,390.00,30.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-12-04,22,"DINE IN",420.00,0.00,420.00,0.00,21.00,441.00,1,
"Coffee Island Beyond GK II",2025-12-04,22,"DELIVERY",730.00,150.00,580.00,20.00,30.00,630.00,1,
"Coffee Island Beyond GK II",2025-12-04,22,"TAKEAWAY",1500.00,0.00,1500.00,0.00,75.00,1575.00,1,
"Coffee Island Beyond GK II",2025-12-04,23,"DELIVERY",930.00,400.00,530.00,50.00,29.00,609.00,2,
"Coffee Island Beyond GK II",2025-12-04,23,"DINE IN",520.00,0.00,520.00,0.00,26.00,546.00,2,
"Coffee Island Beyond GK II",2025-12-04,23,"TAKEAWAY",690.00,690.00,0.00,0.00,0.00,0.00,3,
"Coffee Island Beyond GK II",2025-12-05,0,"TAKEAWAY",770.00,0.00,770.00,0.00,38.50,808.50,2,
"Coffee Island Beyond GK II",2025-12-05,0,"DINE IN",4236.44,64.00,4172.44,0.00,208.62,4381.06,4,
"Coffee Island Beyond GK II",2025-12-05,1,"DELIVERY",320.00,160.00,160.00,30.00,9.50,199.50,1,
"Coffee Island Beyond GK II",2025-12-05,2,"DINE IN",910.00,0.00,910.00,0.00,45.50,955.50,1,
"Coffee Island Beyond GK II",2025-12-05,3,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,2,
"Coffee Island Beyond GK II",2025-12-05,4,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-12-05,5,"DINE IN",590.00,147.50,442.50,0.00,22.13,464.63,1,
"Coffee Island Beyond GK II",2025-12-05,5,"DELIVERY",250.00,100.00,150.00,20.00,8.50,178.50,1,
"Coffee Island Beyond GK II",2025-12-05,8,"DINE IN",1078.00,0.00,1078.00,0.00,53.90,1131.90,4,
"Coffee Island Beyond GK II",2025-12-05,8,"TAKEAWAY",745.00,0.00,745.00,0.00,37.25,782.25,2,
"Coffee Island Beyond GK II",2025-12-05,9,"DELIVERY",300.00,120.00,180.00,20.00,10.00,210.00,1,
"Coffee Island Beyond GK II",2025-12-05,10,"DELIVERY",2270.00,986.00,1284.00,100.00,69.19,1453.19,4,
"Coffee Island Beyond GK II",2025-12-05,10,"DINE IN",149.00,0.00,149.00,0.00,7.45,156.45,1,
"Coffee Island Beyond GK II",2025-12-05,10,"TAKEAWAY",429.00,0.00,429.00,0.00,21.45,450.45,1,
"Coffee Island Beyond GK II",2025-12-05,11,"DELIVERY",550.00,275.00,275.00,40.00,15.75,330.75,2,
"Coffee Island Beyond GK II",2025-12-05,11,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2025-12-05,12,"DELIVERY",430.00,100.00,330.00,20.00,17.50,367.50,1,
"Coffee Island Beyond GK II",2025-12-05,12,"TAKEAWAY",2250.00,0.00,2250.00,0.00,112.50,2362.50,5,
"Coffee Island Beyond GK II",2025-12-05,13,"DINE IN",540.00,23.00,517.00,0.00,25.85,542.85,5,
"Coffee Island Beyond GK II",2025-12-05,13,"DELIVERY",750.00,375.00,375.00,40.00,20.75,435.75,2,
"Coffee Island Beyond GK II",2025-12-05,13,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2025-12-05,14,"TAKEAWAY",1820.00,0.00,1820.00,0.00,91.00,1911.00,2,
"Coffee Island Beyond GK II",2025-12-05,15,"DELIVERY",1670.00,625.00,1045.00,60.00,55.25,1160.25,3,
"Coffee Island Beyond GK II",2025-12-05,15,"TAKEAWAY",1745.00,132.00,1613.00,5.00,81.55,1699.55,5,
"Coffee Island Beyond GK II",2025-12-05,16,"DELIVERY",930.00,465.00,465.00,20.00,24.25,509.25,1,
"Coffee Island Beyond GK II",2025-12-05,16,"TAKEAWAY",341.61,0.00,341.61,0.00,17.08,358.69,1,
"Coffee Island Beyond GK II",2025-12-05,17,"DINE IN",1231.25,462.25,769.00,0.00,38.45,807.45,3,
"Coffee Island Beyond GK II",2025-12-05,17,"DELIVERY",2370.00,1185.00,1185.00,70.00,62.75,1317.75,3,
"Coffee Island Beyond GK II",2025-12-05,18,"DELIVERY",480.00,240.00,240.00,20.00,13.00,273.00,1,
"Coffee Island Beyond GK II",2025-12-05,18,"TAKEAWAY",310.00,0.00,310.00,0.00,15.50,325.50,1,
"Coffee Island Beyond GK II",2025-12-05,19,"DINE IN",1644.00,280.00,1364.00,0.00,68.20,1432.20,5,
"Coffee Island Beyond GK II",2025-12-05,20,"DINE IN",610.00,0.00,610.00,0.00,30.50,640.50,2,
"Coffee Island Beyond GK II",2025-12-05,20,"TAKEAWAY",230.00,230.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-12-05,21,"DINE IN",1280.00,0.00,1280.00,0.00,64.00,1344.00,2,
"Coffee Island Beyond GK II",2025-12-05,22,"DELIVERY",310.00,90.00,220.00,20.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2025-12-05,23,"TAKEAWAY",230.00,0.00,230.00,0.00,11.50,241.50,1,
"Coffee Island Beyond GK II",2025-12-06,0,"DINE IN",1708.10,0.00,1708.10,0.00,85.41,1793.51,5,
"Coffee Island Beyond GK II",2025-12-06,1,"DINE IN",1280.00,0.00,1280.00,0.00,64.00,1344.00,2,
"Coffee Island Beyond GK II",2025-12-06,2,"DELIVERY",1350.00,215.00,1135.00,50.00,59.25,1244.25,2,
"Coffee Island Beyond GK II",2025-12-06,2,"TAKEAWAY",541.90,0.00,541.90,0.00,27.10,569.00,1,
"Coffee Island Beyond GK II",2025-12-06,2,"DINE IN",0.00,0.00,0.00,0.00,0.00,0.00,1,
"Coffee Island Beyond GK II",2025-12-06,3,"DELIVERY",570.00,125.00,445.00,20.00,23.25,488.25,1,
"Coffee Island Beyond GK II",2025-12-06,3,"DINE IN",1480.00,170.00,1310.00,0.00,65.49,1375.49,2,
"Coffee Island Beyond GK II",2025-12-06,6,"TAKEAWAY",690.00,0.00,690.00,0.00,34.50,724.50,1,
"Coffee Island Beyond GK II",2025-12-06,6,"DINE IN",133.33,0.00,133.33,0.00,6.67,140.00,1,
"Coffee Island Beyond GK II",2025-12-06,7,"DINE IN",184.00,0.00,184.00,0.00,9.20,193.20,1,
"Coffee Island Beyond GK II",2025-12-06,8,"TAKEAWAY",1252.62,0.00,1252.62,0.00,62.63,1315.25,5,
"Coffee Island Beyond GK II",2025-12-06,8,"DELIVERY",690.00,330.00,360.00,20.00,19.00,399.00,1,
"Coffee Island Beyond GK II",2025-12-06,9,"DELIVERY",840.00,420.00,420.00,60.00,24.00,504.00,3,
"Coffee Island Beyond GK II",2025-12-06,9,"TAKEAWAY",149.00,0.00,149.00,0.00,7.45,156.45,1,
"Coffee Island Beyond GK II",2025-12-06,9,"DINE IN",184.00,0.00,184.00,0.00,9.20,193.20,1,
"Coffee Island Beyond GK II",2025-12-06,10,"TAKEAWAY",240.00,0.00,240.00,0.00,12.00,252.00,1,
"Coffee Island Beyond GK II",2025-12-06,11,"DINE IN",860.00,10.00,850.00,0.00,42.50,892.50,2,
"Coffee Island Beyond GK II",2025-12-06,12,"DELIVERY",310.00,155.00,155.00,20.00,8.75,183.75,1,
"Coffee Island Beyond GK II",2025-12-06,12,"DINE IN",965.00,68.00,897.00,0.00,44.85,941.85,2,
"Coffee Island Beyond GK II",2025-12-06,13,"TAKEAWAY",549.00,0.00,549.00,0.00,27.45,576.45,1,
"Coffee Island Beyond GK II",2025-12-06,13,"DINE IN",869.00,0.00,869.00,0.00,43.45,912.45,1,
"Coffee Island Beyond GK II",2025-12-06,14,"DINE IN",958.75,0.00,958.75,0.00,47.94,1006.69,5,
"Coffee Island Beyond GK II",2025-12-06,15,"DINE IN",1782.88,0.00,1782.88,0.00,89.15,1872.03,2,
"Coffee Island Beyond GK II",2025-12-06,15,"TAKEAWAY",1219.00,0.00,1219.00,0.00,60.95,1279.95,2,
"Coffee Island Beyond GK II",2025-12-06,15,"DELIVERY",250.00,125.00,125.00,20.00,7.25,152.25,1,
"Coffee Island Beyond GK II",2025-12-06,16,"DINE IN",750.00,31.00,719.00,0.00,35.95,754.95,2,
"Coffee Island Beyond GK II",2025-12-06,16,"TAKEAWAY",290.00,30.00,260.00,5.00,13.90,278.90,1,
"Coffee Island Beyond GK II",2025-12-06,17,"TAKEAWAY",710.00,25.00,685.00,0.00,34.26,719.26,1,
"Coffee Island Beyond GK II",2025-12-06,17,"DINE IN",1939.00,46.00,1893.00,0.00,94.65,1987.65,3,
"Coffee Island Beyond GK II",2025-12-06,17,"DELIVERY",1290.00,645.00,645.00,40.00,34.25,719.25,2,
"Coffee Island Beyond GK II",2025-12-06,18,"DINE IN",3628.10,134.00,3494.10,0.00,174.71,3668.81,7,
"Coffee Island Beyond GK II",2025-12-06,19,"DINE IN",1850.00,146.00,1704.00,0.00,85.20,1789.20,4,
"Coffee Island Beyond GK II",2025-12-06,21,"DINE IN",2655.60,867.00,1788.60,0.00,89.44,1878.04,2,
"Coffee Island Beyond GK II",2025-12-06,22,"DINE IN",1055.00,168.75,886.25,0.00,44.32,930.57,2,
