Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Closing Amt ,Latest Physical ,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Variance Percent,PhysicalGain/Loss Qty ,Amt ,Actual Consumption ,Amt ,Ideal Closing Qty ,Amt ,Physical Adjusted Closing Qty ,Amt
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000282,SS Reserve TAG,SMALLWARE,CAPEX,100.8,01-09-2025,0,PCS..,0,2,201.6,0,0,0,0,0,0,2,201.6,2,201.6,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000278,Silkomart SFT 326,SMALLWARE,CAPEX,1132.8,01-09-2025,0,PCS..,0,2,2265.6,0,0,0,0,0,0,2,2265.6,2,2265.6,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,TKT-145361,Cream Charger,COOKING ACCESSORIES,KITCHEN ACCESSORIES,37.76,01-09-2025,0,PCS,0,100,3776,0,0,0,0,0,0,100,3776,100,3776,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000277,Milk Frothing Jug 950 Ml,SMALLWARE,CAPEX,392,01-09-2025,0,PCS..,0,1,392,0,0,0,0,0,0,1,392,1,392,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000106,Whipped Cream Dispenser 500 Ml,SMALLWARE,CAPEX,4720,01-09-2025,0,PCS,0,3,14160,0,0,0,0,0,0,3,14160,3,14160,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000276,Milk Frothing Jug 600 Ml,SMALLWARE,CAPEX,336,01-09-2025,0,PCS..,0,1,336,0,0,0,0,0,0,1,336,1,336,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000110,Strainer Bar Strainer,SMALLWARE,CAPEX,88.5,01-09-2025,0,PCS,0,1,88.5,0,0,0,0,0,0,1,88.5,1,88.5,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000111,Bar Spoon,SMALLWARE,CAPEX,47.2,01-09-2025,0,PCS,0,1,47.2,0,0,0,0,0,0,1,47.2,1,47.2,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000274,Water Jug,SMALLWARE,CAPEX,212.4,01-09-2025,0,PCS..,0,2,424.8,0,0,0,0,0,0,2,424.8,2,424.8,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000144,Ss Ice Hammer,SMALLWARE,CAPEX,280,01-09-2025,0,PCS..,0,1,280,0,0,0,0,0,0,1,280,1,280,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000275,Milk Frothing Jug 350 Ml,SMALLWARE,CAPEX,224,01-09-2025,0,PCS..,0,1,224,0,0,0,0,0,0,1,224,1,224,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000218,Insulated Ice Bucket (10 X 8 X 8 = 6L),SMALLWARE,CAPEX,448,01-09-2025,0,PCS,0,1,448,0,0,0,0,0,0,1,448,1,448,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000217,Airtight Container 4 L Square,SMALLWARE,CAPEX,430.7,01-09-2025,0,PCS..,0,2,861.4,0,0,0,0,0,0,2,861.4,2,861.4,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000216,Airtight Container 2 L Square,SMALLWARE,CAPEX,289.1,01-09-2025,0,PCS..,0,2,578.2,0,0,0,0,0,0,2,578.2,2,578.2,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,KIA0000025,Food Display Black Plate (Slate Design),FOOD DISPLAY ACCESSORIES,KITCHEN ACCESSORIES,548.7,01-09-2025,0,PCS,0,18,9876.6,0,0,0,0,0,0,18,9876.6,18,9876.6,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000125,Stop Watch,SMALLWARE,CAPEX,442.5,01-09-2025,0,PCS..,0,2,885,0,0,0,0,0,0,2,885,2,885,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000207,Cambro Trays (Rectangular),SMALLWARE,CAPEX,236,01-09-2025,0,PCS,0,24,5664,0,0,0,0,0,0,24,5664,24,5664,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000143,Tin Cutter,SMALLWARE,CAPEX,106.2,01-09-2025,0,PCS..,0,1,106.2,0,0,0,0,0,0,1,106.2,1,106.2,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000272,GN Pans (1/9) X 150 MM,SMALLWARE,CAPEX,285.6,01-09-2025,0,PCS..,0,8,2284.8,0,0,0,0,0,0,8,2284.8,8,2284.8,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000215,Cutlery Caddy,SMALLWARE,CAPEX,236,01-09-2025,0,PCS..,0,1,236,0,0,0,0,0,0,1,236,1,236,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000273,GN Pans (1/9)  Lid,SMALLWARE,CAPEX,84,01-09-2025,0,PCS..,0,8,672,0,0,0,0,0,0,8,672,8,672,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000271,GN Pans (1/6) Lid,SMALLWARE,CAPEX,95.2,01-09-2025,0,PCS..,0,4,380.8,0,0,0,0,0,0,4,380.8,4,380.8,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000270,GN Pans (1/6) X 150 MM,SMALLWARE,CAPEX,302.4,01-09-2025,0,PCS..,0,4,1209.6,0,0,0,0,0,0,4,1209.6,4,1209.6,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000193,Squeeze Bottle (Nozzle),SMALLWARE,CAPEX,53.1,01-09-2025,0,PCS..,0,2,106.2,0,0,0,0,0,0,2,106.2,2,106.2,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000192,Squeeze Bottle (Fifo) (16 Oz),SMALLWARE,CAPEX,100.3,01-09-2025,0,PCS..,0,2,200.6,0,0,0,0,0,0,2,200.6,2,200.6,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000233,Kot Spike,BOH DEAD FABRICATION EQUIPMENT,CAPEX,67.2,01-09-2025,0,PCS..,0,1,67.2,0,0,0,0,0,0,1,67.2,1,67.2,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000232,Kot Rail/Holder,BOH DEAD FABRICATION EQUIPMENT,CAPEX,364,01-09-2025,0,PCS..,0,2,728,0,0,0,0,0,0,2,728,2,728,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000119,Seasoning Shaker Small Hole (Mesh),SMALLWARE,CAPEX,134.4,01-09-2025,0,PCS..,0,1,134.4,0,0,0,0,0,0,1,134.4,1,134.4,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
Coffee Island - Amanora Mall,Coffee Island - Amanora Mall - Main Store,CAP0000120,Scissors - Multipurpose,SMALLWARE,CAPEX,141.6,01-09-2025,0,PCS..,0,2,283.2,0,0,0,0,0,0,2,283.2,2,283.2,0,0,0,0,0,0,30-09-2025,0,0,-,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,
